front[mm],rear[mm],PID Align setpoint,PID Distance setpoint,error[mm],angle[rad],distance[mm],time[s]
0,0,0.17127003356278056,500,0,0.0,671.2700335627806,1642505775.4045322
0,0,0.17244379831719517,500,0,0.0,672.4437983171952,1642505775.4323137
526.0,533.0,0.17244379831719517,500,7.0,0.03588202835315739,672.4437983171952,1642505775.4380162
526.0,533.0,0.17244379831719517,500,7.0,0.03588202835315739,672.4437983171952,1642505775.4381986
526.0,533.0,0.17244379831719517,500,7.0,0.03588202835315739,672.4437983171952,1642505775.4382977
526.0,533.0,0.17244379831719517,500,7.0,0.03588202835315739,672.4437983171952,1642505775.4384122
526.0,533.0,0.17244379831719517,500,7.0,0.03588202835315739,672.4437983171952,1642505775.4385178
526.0,533.0,0.17244379831719517,500,7.0,0.03588202835315739,672.4437983171952,1642505775.4439466
526.0,533.0,0.17244379831719517,500,7.0,0.03588202835315739,672.4437983171952,1642505775.4441924
526.0,533.0,0.17244379831719517,500,7.0,0.03588202835315739,672.4437983171952,1642505775.4443007
526.0,533.0,0.17244379831719517,500,7.0,0.03588202835315739,672.4437983171952,1642505775.4502382
526.0,533.0,0.17244379831719517,500,7.0,0.03588202835315739,672.4437983171952,1642505775.4505594
526.0,533.0,0.17244379831719517,500,7.0,0.03588202835315739,672.4437983171952,1642505775.4506717
526.0,533.0,0.17244379831719517,500,7.0,0.03588202835315739,672.4437983171952,1642505775.4509058
526.0,533.0,0.17244379831719517,500,7.0,0.03588202835315739,672.4437983171952,1642505775.4511163
526.0,533.0,0.17244379831719517,500,7.0,0.03588202835315739,672.4437983171952,1642505775.4512038
526.0,533.0,0.17244379831719517,500,7.0,0.03588202835315739,672.4437983171952,1642505775.4514337
526.0,533.0,0.17244379831719517,500,7.0,0.03588202835315739,672.4437983171952,1642505775.4516332
526.0,533.0,0.17244379831719517,500,7.0,0.03588202835315739,672.4437983171952,1642505775.4517171
526.0,533.0,0.17244379831719517,500,7.0,0.03588202835315739,672.4437983171952,1642505775.4519029
526.0,533.0,0.17244379831719517,500,7.0,0.03588202835315739,672.4437983171952,1642505775.452059
526.0,533.0,0.17244379831719517,500,7.0,0.03588202835315739,672.4437983171952,1642505775.45214
526.0,533.0,0.17244379831719517,500,7.0,0.03588202835315739,672.4437983171952,1642505775.4642067
526.0,533.0,0.17554719388767626,500,7.0,0.03588202835315739,675.5471938876763,1642505775.4697669
526.0,533.0,0.17554719388767626,500,7.0,0.03588202835315739,675.5471938876763,1642505775.4701083
528.0,533.0,0.17554719388767626,500,5.0,0.02563540852167748,675.5471938876763,1642505775.4703112
528.0,533.0,0.17554719388767626,500,5.0,0.02563540852167748,675.5471938876763,1642505775.4704008
528.0,533.0,0.17554719388767626,500,5.0,0.02563540852167748,675.5471938876763,1642505775.4704847
528.0,533.0,0.17554719388767626,500,5.0,0.02563540852167748,675.5471938876763,1642505775.4705632
528.0,533.0,0.17554719388767626,500,5.0,0.02563540852167748,675.5471938876763,1642505775.4706614
528.0,533.0,0.17554719388767626,500,5.0,0.02563540852167748,675.5471938876763,1642505775.47074
528.0,533.0,0.17554719388767626,500,5.0,0.02563540852167748,675.5471938876763,1642505775.4708261
528.0,533.0,0.17554719388767626,500,5.0,0.02563540852167748,675.5471938876763,1642505775.470902
528.0,533.0,0.17554719388767626,500,5.0,0.02563540852167748,675.5471938876763,1642505775.4710057
