front[mm],rear[mm],PID Align setpoint,PID Distance setpoint,error[mm],angle[rad],distance[mm],time[s]
318.0,266.0,0,500,-52.0,-0.26060239174734096,474.61460233213216,1642511485.1455235
318.0,266.0,0,500,-52.0,-0.26060239174734096,474.61460233213216,1642511485.145626
318.0,266.0,0,500,-52.0,-0.26060239174734096,474.61460233213216,1642511485.1457067
318.0,266.0,0,500,-52.0,-0.26060239174734096,474.61460233213216,1642511485.1458306
318.0,266.0,0,500,-52.0,-0.26060239174734096,474.61460233213216,1642511485.1459186
318.0,266.0,0,500,-52.0,-0.26060239174734096,474.61460233213216,1642511485.1460054
318.0,266.0,0,500,-52.0,-0.26060239174734096,474.61460233213216,1642511485.1466963
318.0,266.0,0,500,-52.0,-0.26060239174734096,474.61460233213216,1642511485.1468472
318.0,266.0,0,500,-52.0,-0.26060239174734096,474.61460233213216,1642511485.146935
318.0,266.0,0,500,-52.0,-0.26060239174734096,474.61460233213216,1642511485.1470156
318.0,266.0,0,500,-52.0,-0.26060239174734096,474.61460233213216,1642511485.1471007
318.0,266.0,0,500,-52.0,-0.26060239174734096,474.61460233213216,1642511485.1472244
318.0,266.0,0,500,-52.0,-0.26060239174734096,474.61460233213216,1642511485.1473057
318.0,266.0,0,500,-52.0,-0.26060239174734096,474.61460233213216,1642511485.1473844
318.0,266.0,0,500,-52.0,-0.26060239174734096,474.61460233213216,1642511485.1474621
318.0,266.0,0,500,-52.0,-0.26060239174734096,474.61460233213216,1642511485.1475403
318.0,266.0,0,500,-52.0,-0.26060239174734096,474.61460233213216,1642511485.1476257
318.0,266.0,0,500,-52.0,-0.26060239174734096,474.61460233213216,1642511485.1477516
318.0,266.0,0,500,-52.0,-0.26060239174734096,474.61460233213216,1642511485.1478431
318.0,266.0,0,500,-52.0,-0.26060239174734096,474.61460233213216,1642511485.1479242
318.0,266.0,0,500,-52.0,-0.26060239174734096,474.61460233213216,1642511485.1480033
318.0,266.0,0,500,-52.0,-0.26060239174734096,474.61460233213216,1642511485.1480808
318.0,266.0,0,500,-52.0,-0.26060239174734096,474.61460233213216,1642511485.1481593
318.0,266.0,0,500,-52.0,-0.26060239174734096,474.61460233213216,1642511485.1482348
318.0,266.0,0,500,-52.0,-0.26060239174734096,474.61460233213216,1642511485.148312
318.0,266.0,0,500,-52.0,-0.26060239174734096,474.61460233213216,1642511485.1483898
318.0,266.0,0,500,-52.0,-0.26060239174734096,474.61460233213216,1642511485.1484663
318.0,266.0,0,500,-52.0,-0.26060239174734096,474.61460233213216,1642511485.1485443
318.0,266.0,0,500,-52.0,-0.26060239174734096,474.61460233213216,1642511485.1486285
318.0,266.0,0,500,-52.0,-0.26060239174734096,474.61460233213216,1642511485.1487083
318.0,266.0,0,500,-52.0,-0.26060239174734096,474.61460233213216,1642511485.148786
318.0,266.0,0,500,-52.0,-0.26060239174734096,474.61460233213216,1642511485.1488726
318.0,266.0,0,500,-52.0,-0.26060239174734096,474.61460233213216,1642511485.1489534
318.0,266.0,0,500,-52.0,-0.26060239174734096,474.61460233213216,1642511485.1490314
318.0,266.0,0,500,-52.0,-0.26060239174734096,474.61460233213216,1642511485.1491086
318.0,266.0,0,500,-52.0,-0.26060239174734096,474.61460233213216,1642511485.1491861
318.0,266.0,0,500,-52.0,-0.26060239174734096,474.61460233213216,1642511485.1492631
318.0,266.0,0,500,-52.0,-0.26060239174734096,474.61460233213216,1642511485.149341
318.0,266.0,0,500,-52.0,-0.26060239174734096,474.61460233213216,1642511485.1494188
318.0,266.0,0,500,-52.0,-0.26060239174734096,474.61460233213216,1642511485.1494951
318.0,266.0,0,500,-52.0,-0.26060239174734096,474.61460233213216,1642511485.1495728
318.0,266.0,0,500,-52.0,-0.26060239174734096,474.61460233213216,1642511485.1496572
318.0,266.0,0,500,-52.0,-0.26060239174734096,474.61460233213216,1642511485.149779
