front[mm],rear[mm],PID Align setpoint,PID Distance setpoint,error[mm],angle[rad],distance[mm],time[s]
0,0,-0.3,500,0,0.0,150.0,1642516327.3024657
0,0,-0.3,500,0,0.0,150.0,1642516327.302758
0,0,-0.3,500,0,0.0,150.0,1642516327.3034759
0,0,-0.3,500,0,0.0,150.0,1642516327.3038323
0,0,-0.3,500,0,0.0,150.0,1642516327.3039913
0,0,-0.3,500,0,0.0,150.0,1642516327.304091
0,0,-0.3,500,0,0.0,150.0,1642516327.3042166
0,0,-0.3,500,0,0.0,150.0,1642516327.3044472
0,0,-0.3,500,0,0.0,150.0,1642516327.3046777
0,0,-0.3,500,0,0.0,150.0,1642516327.304891
0,0,-0.3,500,0,0.0,150.0,1642516327.3050187
0,0,-0.3,500,0,0.0,150.0,1642516327.3051376
0,0,-0.3,500,0,0.0,150.0,1642516327.3052714
0,0,-0.3,500,0,0.0,150.0,1642516327.3053837
0,0,-0.3,500,0,0.0,150.0,1642516327.3054667
0,0,-0.3,500,0,0.0,150.0,1642516327.305547
0,0,-0.3,500,0,0.0,150.0,1642516327.3056276
0,0,-0.3,500,0,0.0,150.0,1642516327.3057098
0,0,-0.3,500,0,0.0,150.0,1642516327.3058355
0,0,-0.3,500,0,0.0,150.0,1642516327.305923
0,0,-0.3,500,0,0.0,150.0,1642516327.3060036
0,0,-0.3,500,0,0.0,150.0,1642516327.3066723
0,0,-0.3,500,0,0.0,150.0,1642516327.3068163
0,0,-0.3,500,0,0.0,150.0,1642516327.306957
0,0,-0.3,500,0,0.0,150.0,1642516327.307075
0,0,-0.3,500,0,0.0,150.0,1642516327.3072085
0,0,-0.3,500,0,0.0,150.0,1642516327.3073287
0,0,-0.3,500,0,0.0,150.0,1642516327.3074393
0,0,-0.3,500,0,0.0,150.0,1642516327.3075776
0,0,-0.3,500,0,0.0,150.0,1642516327.3077025
0,0,-0.3,500,0,0.0,150.0,1642516327.307789
0,0,-0.3,500,0,0.0,150.0,1642516327.3078835
0,0,-0.3,500,0,0.0,150.0,1642516327.3081517
0,0,-0.3,500,0,0.0,150.0,1642516327.3082635
0,0,-0.3,500,0,0.0,150.0,1642516327.308351
0,0,-0.3,500,0,0.0,150.0,1642516327.308454
0,0,-0.3,500,0,0.0,150.0,1642516327.3085375
0,0,-0.3,500,0,0.0,150.0,1642516327.308629
0,0,-0.3,500,0,0.0,150.0,1642516327.3087068
0,0,-0.3,500,0,0.0,150.0,1642516327.3087854
0,0,-0.3,500,0,0.0,150.0,1642516327.3088624
0,0,-0.3,500,0,0.0,150.0,1642516327.3089383
