front[mm],rear[mm],PID Align setpoint,PID Distance setpoint,error[mm],angle[rad],distance[mm],time[s]
770.0,771.0,0.3,500.0,1.0,0.005128160174234396,919.5417549545116,1.1768314838409424
770.0,771.0,0.3,500.0,1.0,0.005128160174234396,919.5417549545116,1.1770195960998535
770.0,771.0,0.3,500.0,1.0,0.005128160174234396,919.5417549545116,1.1771671772003174
770.0,771.0,0.3,500.0,1.0,0.005128160174234396,919.5417549545116,1.1773555278778076
770.0,771.0,0.3,500.0,1.0,0.005128160174234396,919.5417549545116,1.1774981021881104
770.0,771.0,0.3,500.0,1.0,0.005128160174234396,919.5417549545116,1.177598476409912
770.0,771.0,0.3,500.0,1.0,0.005128160174234396,919.5417549545116,1.177675724029541
770.0,771.0,0.3,500.0,1.0,0.005128160174234396,919.5417549545116,1.1777491569519043
770.0,771.0,0.3,500.0,1.0,0.005128160174234396,919.5417549545116,1.1778249740600586
770.0,771.0,0.3,500.0,1.0,0.005128160174234396,919.5417549545116,1.1778979301452637
770.0,771.0,0.3,500.0,1.0,0.005128160174234396,919.5417549545116,1.1779704093933105
770.0,771.0,0.3,500.0,1.0,0.005128160174234396,919.5417549545116,1.1780638694763184
770.0,771.0,0.3,500.0,1.0,0.005128160174234396,919.5417549545116,1.1781632900238037
770.0,771.0,0.3,500.0,1.0,0.005128160174234396,919.5417549545116,1.1782424449920654
770.0,771.0,0.3,500.0,1.0,0.005128160174234396,919.5417549545116,1.1783225536346436
770.0,771.0,0.3,500.0,1.0,0.005128160174234396,919.5417549545116,1.1784448623657227
770.0,771.0,0.3,500.0,1.0,0.005128160174234396,919.5417549545116,1.1785271167755127
770.0,771.0,0.3,500.0,1.0,0.005128160174234396,919.5417549545116,1.1786353588104248
770.0,771.0,0.3,500.0,1.0,0.005128160174234396,919.5417549545116,1.1787145137786865
770.0,771.0,0.3,500.0,1.0,0.005128160174234396,919.5417549545116,1.1892285346984863
770.0,771.0,0.3,500.0,1.0,0.005128160174234396,919.5417549545116,1.189467430114746
770.0,771.0,0.3,500.0,1.0,0.005128160174234396,919.5417549545116,1.1895554065704346
770.0,771.0,0.3,500.0,1.0,0.005128160174234396,919.5417549545116,1.1896343231201172
770.0,771.0,0.3,500.0,1.0,0.005128160174234396,919.5417549545116,1.189706802368164
770.0,771.0,0.3,500.0,1.0,0.005128160174234396,919.5417549545116,1.1897826194763184
