front[mm],rear[mm],PID Align setpoint,PID Distance setpoint,error[mm],angle[rad],distance[mm],time[s]
0,0,-0.3,500,0,0.0,0,1642082704.2171097
0,0,-0.3,500,0,0.0,0,1642082704.2173443
116.0,115.0,-0.3,500,-1.0,-0.005128160174234396,0,1642082704.217432
116.0,115.0,-0.3,500,-1.0,-0.005128160174234396,0,1642082704.217529
116.0,115.0,-0.3,500,-1.0,-0.005128160174234396,0,1642082704.2339768
116.0,115.0,-0.3,500,-1.0,-0.005128160174234396,0,1642082704.23422
116.0,115.0,-0.3,500,-1.0,-0.005128160174234396,0,1642082704.2343214
116.0,115.0,-0.3,500,-1.0,-0.005128160174234396,0,1642082704.2345164
116.0,115.0,-0.3,500,-1.0,-0.005128160174234396,0,1642082704.2346673
116.0,115.0,-0.3,500,-1.0,-0.005128160174234396,0,1642082704.234748
116.0,115.0,-0.3,500,-1.0,-0.005128160174234396,0,1642082704.240112
116.0,115.0,-0.3,500,-1.0,-0.005128160174234396,0,1642082704.2403395
116.0,115.0,-0.3,500,-1.0,-0.005128160174234396,0,1642082704.2404304
116.0,115.0,-0.3,500,-1.0,-0.005128160174234396,0,1642082704.240526
116.0,115.0,-0.3,500,-1.0,-0.005128160174234396,0,1642082704.240605
116.0,115.0,-0.3,500,-1.0,-0.005128160174234396,0,1642082704.2406979
116.0,115.0,-0.3,500,-1.0,-0.005128160174234396,0,1642082704.2407846
116.0,115.0,-0.3,500,-1.0,-0.005128160174234396,0,1642082704.2408595
116.0,115.0,-0.3,500,-1.0,-0.005128160174234396,0,1642082704.2409356
116.0,115.0,-0.3,500,-1.0,-0.005128160174234396,0,1642082704.2410114
116.0,115.0,-0.3,500,-1.0,-0.005128160174234396,0,1642082704.2410848
116.0,115.0,-0.3,500,-1.0,-0.005128160174234396,0,1642082704.2411606
116.0,115.0,-0.3,500,-1.0,-0.005128160174234396,0,1642082704.2412372
116.0,115.0,-0.3,500,-1.0,-0.005128160174234396,0,1642082704.241334
116.0,115.0,-0.3,500,-1.0,-0.005128160174234396,0,1642082704.2414143
116.0,115.0,-0.3,500,-1.0,-0.005128160174234396,0,1642082704.241492
116.0,115.0,-0.3,500,-1.0,-0.005128160174234396,0,1642082704.241633
116.0,115.0,-0.3,500,-1.0,-0.005128160174234396,0,1642082704.2586155
116.0,115.0,-0.3,500,-1.0,-0.005128160174234396,0,1642082704.2588704
116.0,115.0,-0.3,500,-1.0,-0.005128160174234396,0,1642082704.2589817
114.0,115.0,-0.3,500,1.0,0.005128160174234396,0,1642082704.2590456
114.0,115.0,-0.3,500,1.0,0.005128160174234396,0,1642082704.2754185
114.0,115.0,-0.3,500,1.0,0.005128160174234396,0,1642082704.2914891
114.0,115.0,-0.3,500,1.0,0.005128160174234396,0,1642082704.2917128
114.0,120.0,-0.3,500,6.0,0.03075952607046923,0,1642082704.2919617
114.0,120.0,-0.3,500,6.0,0.03075952607046923,0,1642082704.2922187
114.0,120.0,-0.3,500,6.0,0.03075952607046923,0,1642082704.2923818
114.0,120.0,-0.3,500,6.0,0.03075952607046923,0,1642082704.2924907
114.0,120.0,-0.3,500,6.0,0.03075952607046923,0,1642082704.2925873
114.0,120.0,-0.3,500,6.0,0.03075952607046923,0,1642082704.2927113
114.0,120.0,-0.3,500,6.0,0.03075952607046923,0,1642082704.292804
114.0,120.0,-0.3,500,6.0,0.03075952607046923,0,1642082704.292894
114.0,120.0,-0.3,500,6.0,0.03075952607046923,0,1642082704.292982
114.0,120.0,-0.3,500,6.0,0.03075952607046923,0,1642082704.29307
114.0,120.0,-0.3,500,6.0,0.03075952607046923,0,1642082704.293157
114.0,120.0,-0.3,500,6.0,0.03075952607046923,0,1642082704.2932444
114.0,120.0,-0.3,500,6.0,0.03075952607046923,0,1642082704.2933311
114.0,120.0,-0.3,500,6.0,0.03075952607046923,0,1642082704.2934177
114.0,120.0,-0.3,500,6.0,0.03075952607046923,0,1642082704.2935252
114.0,120.0,-0.3,500,6.0,0.03075952607046923,0,1642082704.2936187
