front[mm],rear[mm],PID Align setpoint,PID Distance setpoint,error[mm],angle[rad],distance[mm],time[s]
0,0,-0.3,500,0,0.0,0,1642081914.8301237
0,0,-0.3,500,0,0.0,0,1642081914.8302617
0,0,-0.3,500,0,0.0,0,1642081914.8304653
0,0,-0.3,500,0,0.0,0,1642081914.8305838
0,0,-0.3,500,0,0.0,0,1642081914.8307023
0,0,-0.3,500,0,0.0,0,1642081914.8308191
0,0,-0.3,500,0,0.0,0,1642081914.8309011
0,0,-0.3,500,0,0.0,0,1642081914.8309615
0,0,-0.3,500,0,0.0,0,1642081914.831041
0,0,-0.3,500,0,0.0,0,1642081914.831117
0,0,-0.3,500,0,0.0,0,1642081914.831202
0,0,-0.3,500,0,0.0,0,1642081914.831261
0,0,-0.3,500,0,0.0,0,1642081914.8313265
0,0,-0.3,500,0,0.0,0,1642081914.8313918
0,0,-0.3,500,0,0.0,0,1642081914.831448
0,0,-0.3,500,0,0.0,0,1642081914.8315032
0,0,-0.3,500,0,0.0,0,1642081914.8315585
0,0,-0.3,500,0,0.0,0,1642081914.8316143
0,0,-0.3,500,0,0.0,0,1642081914.8433092
0,0,-0.3,500,0,0.0,0,1642081914.8486488
0,0,-0.3,500,0,0.0,0,1642081914.848775
0,0,-0.3,500,0,0.0,0,1642081914.848837
0,0,-0.3,500,0,0.0,0,1642081914.8488963
0,0,-0.3,500,0,0.0,0,1642081914.8489554
0,0,-0.3,500,0,0.0,0,1642081914.8490453
0,0,-0.3,500,0,0.0,0,1642081914.8491044
0,0,-0.3,500,0,0.0,0,1642081914.8491623
0,0,-0.3,500,0,0.0,0,1642081914.8492186
0,0,-0.3,500,0,0.0,0,1642081914.8492773
0,0,-0.3,500,0,0.0,0,1642081914.849586
0,0,-0.3,500,0,0.0,0,1642081914.8497221
0,0,-0.3,500,0,0.0,0,1642081914.8498
0,0,-0.3,500,0,0.0,0,1642081914.8498595
0,0,-0.3,500,0,0.0,0,1642081914.8499181
0,0,-0.3,500,0,0.0,0,1642081914.8879745
0,0,-0.3,500,0,0.0,0,1642081914.8881555
0,0,-0.3,500,0,0.0,0,1642081914.8882394
0,0,-0.3,500,0,0.0,0,1642081914.8883224
0,0,-0.3,500,0,0.0,0,1642081914.8885381
0,0,-0.3,500,0,0.0,0,1642081914.8886247
0,0,-0.3,500,0,0.0,0,1642081914.8887029
0,0,-0.3,500,0,0.0,0,1642081914.894852
0,0,-0.3,500,0,0.0,0,1642081914.8952212
0,0,-0.3,500,0,0.0,0,1642081914.8953204
0,0,-0.3,500,0,0.0,0,1642081914.8954108
0,0,-0.3,500,0,0.0,0,1642081914.895491
0,0,-0.3,500,0,0.0,0,1642081914.8955648
