front[mm],rear[mm],PID Align setpoint,PID Distance setpoint,error[mm],angle[rad],distance[mm],time[s]
0,0,-0.23341379181697278,500,0,0.0,0,1642083541.8000698
0,0,-0.23341379181697278,500,0,0.0,0,1642083541.8001854
232.0,229.0,-0.23341379181697278,500,-3.0,-0.01538340178059515,0,1642083541.8002658
232.0,229.0,-0.23341379181697278,500,-3.0,-0.01538340178059515,0,1642083541.8003263
232.0,229.0,-0.23341379181697278,500,-3.0,-0.01538340178059515,0,1642083541.800385
232.0,229.0,-0.23341379181697278,500,-3.0,-0.01538340178059515,0,1642083541.8004427
232.0,229.0,-0.23341379181697278,500,-3.0,-0.01538340178059515,0,1642083541.800552
232.0,229.0,-0.23341379181697278,500,-3.0,-0.01538340178059515,0,1642083541.8006291
232.0,229.0,-0.23341379181697278,500,-3.0,-0.01538340178059515,0,1642083541.8006904
232.0,229.0,-0.23341379181697278,500,-3.0,-0.01538340178059515,0,1642083541.8007493
232.0,229.0,-0.23341379181697278,500,-3.0,-0.01538340178059515,0,1642083541.800808
232.0,229.0,-0.23341379181697278,500,-3.0,-0.01538340178059515,0,1642083541.8008666
232.0,229.0,-0.23341379181697278,500,-3.0,-0.01538340178059515,0,1642083541.8009233
232.0,229.0,-0.23341379181697278,500,-3.0,-0.01538340178059515,0,1642083541.8009937
232.0,229.0,-0.23341379181697278,500,-3.0,-0.01538340178059515,0,1642083541.801077
232.0,229.0,-0.23341379181697278,500,-3.0,-0.01538340178059515,0,1642083541.8011384
232.0,229.0,-0.23341379181697278,500,-3.0,-0.01538340178059515,0,1642083541.8011954
232.0,229.0,-0.23341379181697278,500,-3.0,-0.01538340178059515,0,1642083541.8012524
232.0,229.0,-0.23341379181697278,500,-3.0,-0.01538340178059515,0,1642083541.8013096
232.0,229.0,-0.23341379181697278,500,-3.0,-0.01538340178059515,0,1642083541.8013678
232.0,229.0,-0.23341379181697278,500,-3.0,-0.01538340178059515,0,1642083541.8014243
232.0,229.0,-0.23341379181697278,500,-3.0,-0.01538340178059515,0,1642083541.8014817
232.0,229.0,-0.23341379181697278,500,-3.0,-0.01538340178059515,0,1642083541.8015516
232.0,229.0,-0.23341379181697278,500,-3.0,-0.01538340178059515,0,1642083541.8016288
