,time[s],front[mm],rear[mm],PID Align setpoint,PID Distance setpoint,error[mm],angle[rad],distance[mm],rw_speed[rad/s],lw_speeed[rad/s],pozyx_x_1,pozyx_y_1,pozyx_rot_y_1,pozyx_x_2,pozyx_y_2,pozyx_rot_2
0,1661456722.8858511,256.5,93.5,0.3,500.0,163.0,0.4251615255906407,338.60327631234367,0.0,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
1,1661456722.8965764,256.5,93.5,0.3,500.0,163.0,0.4251615255906407,338.60327631234367,0.0,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
2,1661456722.9049447,256.5,93.5,0.3,500.0,163.0,0.4251615255906407,338.60327631234367,0.0,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
3,1661456722.9229455,256.5,93.5,0.3,500.0,163.0,0.4251615255906407,338.60327631234367,0.0,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
4,1661456722.9383318,256.0,94.0,0.3,500.0,162.0,0.4228539261329407,338.778839172552,0.0,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
5,1661456722.9429212,256.0,94.0,0.3,500.0,162.0,0.4228539261329407,338.778839172552,0.0,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
6,1661456722.9657006,256.0,94.0,0.3,500.0,162.0,0.4228539261329407,338.778839172552,0.0,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
7,1661456723.00678,259.5,92.5,0.3,500.0,167.0,0.43434371120198656,338.793987081652,0.0,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
8,1661456723.0120575,259.5,92.5,0.3,500.0,167.0,0.43434371120198656,338.793987081652,0.0,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
9,1661456723.0317829,259.5,92.5,0.3,500.0,167.0,0.43434371120198656,338.793987081652,0.0,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
10,1661456723.0416715,259.5,92.5,0.3,500.0,167.0,0.43434371120198656,338.793987081652,0.0,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
11,1661456723.0513277,259.5,92.5,0.3,500.0,167.0,0.43434371120198656,338.793987081652,0.0,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
12,1661456723.0655181,259.5,92.5,0.3,500.0,167.0,0.43434371120198656,338.793987081652,0.01922547072172165,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
13,1661456723.102799,259.5,91.5,0.3,500.0,168.0,0.43662715981354133,338.15734174156654,0.01922547072172165,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
14,1661456723.129126,259.5,91.5,0.3,500.0,168.0,0.43662715981354133,338.15734174156654,0.01922547072172165,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
15,1661456723.1389377,259.5,91.5,0.3,500.0,168.0,0.43662715981354133,338.15734174156654,0.01922547072172165,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
16,1661456723.1566858,258.0,92.5,0.3,500.0,165.5,0.4309094512907503,338.38528190765345,0.0,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
17,1661456723.181602,258.5,94.0,0.3,500.0,164.5,0.4286138992962296,339.47418069134324,0.0,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
18,1661456723.1966155,258.5,94.0,0.3,500.0,164.5,0.4286138992962296,339.47418069134324,0.0,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
19,1661456723.2132578,256.5,94.0,0.3,500.0,162.5,0.4240083267745411,338.9190992598606,0.0,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
20,1661456723.222934,256.5,94.0,0.3,500.0,162.5,0.4240083267745411,338.9190992598606,0.0,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
21,1661456723.2540839,257.0,95.0,0.3,500.0,162.0,0.4228539261329407,339.69076067772716,0.0,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
22,1661456723.2749295,257.0,95.0,0.3,500.0,162.0,0.4228539261329407,339.69076067772716,0.0,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
23,1661456723.2849452,257.0,95.0,0.3,500.0,162.0,0.4228539261329407,339.69076067772716,0.0,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
24,1661456723.2976592,257.0,95.0,0.3,500.0,162.0,0.4228539261329407,339.69076067772716,0.0,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
