,time[s],front[mm],rear[mm],PID Align setpoint,PID Distance setpoint,error[mm],angle[rad],distance[mm],rw_speed[rad/s],lw_speeed[rad/s],pozyx_x_1,pozyx_y_1,pozyx_rot_y_1,pozyx_x_2,pozyx_y_2,pozyx_rot_2
0,1661456422.835203,626.0,237.0,0.0,500.0,389.0,0.824097124227766,456.53010510318427,0.0,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
1,1661456422.8440735,626.0,237.0,0.0,500.0,389.0,0.824097124227766,456.53010510318427,0.0,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
2,1661456422.8523064,626.0,237.0,0.0,500.0,389.0,0.824097124227766,456.53010510318427,0.0,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
3,1661456422.902192,624.0,235.0,0.0,500.0,389.0,0.824097124227766,455.17166531447367,0.0,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
4,1661456422.904907,624.0,236.5,0.0,500.0,387.5,0.822170877000325,456.43017889954695,0.0,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
5,1661456422.9183378,624.0,236.5,0.0,500.0,387.5,0.822170877000325,456.43017889954695,0.0,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
6,1661456422.9367545,624.0,236.5,0.0,500.0,387.5,0.822170877000325,456.43017889954695,0.0,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
7,1661456422.9669511,627.5,235.5,0.0,500.0,392.0,0.8279256980172326,455.0326744374447,0.0,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
8,1661456422.9708138,627.5,235.5,0.0,500.0,392.0,0.8279256980172326,455.0326744374447,0.0,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
9,1661456422.9847093,627.5,235.5,0.0,500.0,392.0,0.8279256980172326,455.0326744374447,0.0,-0.01922547072172165,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
10,1661456423.00369,627.5,235.5,0.0,500.0,392.0,0.8279256980172326,455.0326744374447,0.0,-0.01922547072172165,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
11,1661456423.0177717,627.5,235.5,0.0,500.0,392.0,0.8279256980172326,455.0326744374447,0.0,-0.01922547072172165,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
12,1661456423.0596669,628.0,238.0,0.0,500.0,390.0,0.8253768505207385,457.04774255829744,0.09612735360860825,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
13,1661456423.074194,628.0,238.0,0.0,500.0,390.0,0.8253768505207385,457.04774255829744,0.09612735360860825,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
14,1661456423.0887735,628.0,238.0,0.0,500.0,390.0,0.8253768505207385,457.04774255829744,0.09612735360860825,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
15,1661456423.110834,628.0,238.0,0.0,500.0,390.0,0.8253768505207385,457.04774255829744,0.09612735360860825,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
16,1661456423.1257715,622.5,238.5,0.0,500.0,384.0,0.8176450458327023,458.3545465386378,0.1922547072172165,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
17,1661456423.138685,622.5,238.5,0.0,500.0,384.0,0.8176450458327023,458.3545465386378,0.1922547072172165,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
18,1661456423.158449,622.5,238.5,0.0,500.0,384.0,0.8176450458327023,458.3545465386378,0.1922547072172165,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
19,1661456423.1717956,622.5,238.5,0.0,500.0,384.0,0.8176450458327023,458.3545465386378,0.1922547072172165,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
20,1661456423.1798801,622.5,238.5,0.0,500.0,384.0,0.8176450458327023,458.3545465386378,0.2691566050052643,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
21,1661456423.209089,618.0,239.0,0.0,500.0,379.0,0.8111029200466151,459.49626872793027,0.2691566050052643,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
22,1661456423.227264,611.5,239.0,0.0,500.0,372.5,0.8024613536243412,460.52251866215704,0.2691566050052643,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
23,1661456423.2353873,611.5,239.0,0.0,500.0,372.5,0.8024613536243412,460.52251866215704,0.2691566050052643,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
24,1661456423.2598932,609.0,239.5,0.0,500.0,369.5,0.7984200455415428,461.33957601536235,0.3460584878921509,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
25,1661456423.2781339,605.5,235.0,0.0,500.0,370.5,0.7997708902647598,458.04753017564417,0.3460584878921509,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
26,1661456423.3281078,605.5,235.0,0.0,500.0,370.5,0.7997708902647598,458.04753017564417,0.3460584878921509,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
27,1661456423.3370621,597.0,237.0,0.0,500.0,360.0,0.7853981633974482,461.033621333629,0.4229603409767151,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
28,1661456423.350277,597.0,237.0,0.0,500.0,360.0,0.7853981633974482,461.033621333629,0.4229603409767151,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
29,1661456423.374261,597.0,237.0,0.0,500.0,360.0,0.7853981633974482,461.033621333629,0.4229603409767151,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
30,1661456423.4033222,597.0,235.5,0.0,500.0,361.5,0.7874771624811362,459.7507210757688,0.4229603409767151,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
31,1661456423.4175613,588.5,234.5,0.0,500.0,354.0,0.7769949998498014,460.13794803776335,0.4229603409767151,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
32,1661456423.4321346,588.5,234.5,0.0,500.0,354.0,0.7769949998498014,460.13794803776335,0.4229603409767151,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
33,1661456423.446239,588.5,234.5,0.0,500.0,354.0,0.7769949998498014,460.13794803776335,0.4229603409767151,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
34,1661456423.4551425,588.5,234.5,0.0,500.0,354.0,0.7769949998498014,460.13794803776335,0.4229603409767151,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
35,1661456423.4695969,588.5,234.5,0.0,500.0,354.0,0.7769949998498014,460.13794803776335,0.4229603409767151,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
36,1661456423.478423,584.0,235.0,0.0,500.0,349.0,0.769884598479789,461.20949646044767,0.4229603409767151,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
37,1661456423.4873855,584.0,235.0,0.0,500.0,349.0,0.769884598479789,461.20949646044767,0.4229603409767151,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
38,1661456423.5070705,578.5,236.5,0.0,500.0,342.0,0.7597627548757708,463.27463806683045,0.4806367754936218,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
39,1661456423.5371134,578.5,236.5,0.0,500.0,342.0,0.7597627548757708,463.27463806683045,0.4806367754936218,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
40,1661456423.562624,571.0,237.0,0.0,500.0,334.0,0.7479516992227682,464.7342338112184,0.5383132100105286,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
41,1661456423.5663488,571.0,237.0,0.0,500.0,334.0,0.7479516992227682,464.7342338112184,0.5383132100105286,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
42,1661456423.5746155,571.0,237.0,0.0,500.0,334.0,0.7479516992227682,464.7342338112184,0.5383132100105286,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
43,1661456423.6454043,571.0,237.0,0.0,500.0,334.0,0.7479516992227682,464.7342338112184,0.557538628578186,-0.01922547072172165,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
44,1661456423.6598701,550.0,235.5,0.0,500.0,314.5,0.7180428306412406,466.09247348602423,0.557538628578186,-0.01922547072172165,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
