,time[s],front[mm],rear[mm],PID Align setpoint,PID Distance setpoint,error[mm],angle[rad],distance[mm],rw_speed[rad/s],lw_speeed[rad/s],pozyx_x_1,pozyx_y_1,pozyx_rot_y_1,pozyx_x_2,pozyx_y_2,pozyx_rot_2
0,1661456217.6027513,464.0,8.0,0.3,500.0,456.0,0.9025069079643127,303.41915330752704,0.0,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
1,1661456217.6174734,464.0,8.0,0.3,500.0,456.0,0.9025069079643127,303.41915330752704,0.0,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
2,1661456217.632505,464.5,9.5,0.3,500.0,455.0,0.9014389126423525,304.3292766923039,0.0,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
3,1661456217.6419897,464.5,9.5,0.3,500.0,455.0,0.9014389126423525,304.3292766923039,0.0,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
4,1661456217.6666257,464.5,9.5,0.3,500.0,455.0,0.9014389126423525,304.3292766923039,0.0,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
5,1661456217.6747355,464.5,9.5,0.3,500.0,455.0,0.9014389126423525,304.3292766923039,0.0,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
6,1661456217.6880486,464.5,9.5,0.3,500.0,455.0,0.9014389126423525,304.3292766923039,0.0,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
7,1661456217.713664,466.0,6.5,0.3,500.0,459.5,0.9062222583364,302.56303422272396,0.0,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
8,1661456217.7391417,466.0,6.5,0.3,500.0,459.5,0.9062222583364,302.56303422272396,0.0,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
9,1661456217.7591803,466.0,6.5,0.3,500.0,459.5,0.9062222583364,302.56303422272396,0.0,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
10,1661456217.7694924,466.0,8.0,0.3,500.0,458.0,0.9046342625766804,303.4591552313017,0.0,-0.01922547072172165,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
11,1661456217.7841723,466.0,8.0,0.3,500.0,458.0,0.9046342625766804,303.4591552313017,0.0769018828868866,-0.01922547072172165,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
12,1661456217.7975256,466.0,8.0,0.3,500.0,458.0,0.9046342625766804,303.4591552313017,0.0769018828868866,-0.01922547072172165,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
13,1661456217.8272953,466.0,8.0,0.3,500.0,458.0,0.9046342625766804,303.4591552313017,0.0769018828868866,-0.01922547072172165,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
14,1661456217.8305583,466.0,8.0,0.3,500.0,458.0,0.9046342625766804,303.4591552313017,0.0769018828868866,-0.01922547072172165,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
15,1661456217.8404949,466.0,8.0,0.3,500.0,458.0,0.9046342625766804,303.4591552313017,0.13457830250263214,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
16,1661456217.8571463,460.5,10.5,0.3,500.0,450.0,0.896055384571344,304.85118320655897,0.13457830250263214,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
17,1661456217.865014,460.5,10.5,0.3,500.0,450.0,0.896055384571344,304.85118320655897,0.13457830250263214,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
18,1661456217.9157934,460.5,10.5,0.3,500.0,450.0,0.896055384571344,304.85118320655897,0.17302924394607544,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
19,1661456217.9357288,461.0,9.0,0.3,500.0,452.0,0.8982175433641857,303.95732763395864,0.17302924394607544,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
20,1661456217.9475958,461.0,9.0,0.3,500.0,452.0,0.8982175433641857,303.95732763395864,0.17302924394607544,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
21,1661456217.9785712,461.0,9.0,0.3,500.0,452.0,0.8982175433641857,303.95732763395864,0.17302924394607544,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
22,1661456217.9926884,461.0,9.0,0.3,500.0,452.0,0.8982175433641857,303.95732763395864,0.17302924394607544,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
23,1661456218.0180614,454.0,13.0,0.3,500.0,441.0,0.8861791624821161,306.2283152400122,0.2307056337594986,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
24,1661456218.022155,454.0,13.0,0.3,500.0,441.0,0.8861791624821161,306.2283152400122,0.2307056337594986,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
25,1661456218.0302167,454.0,13.0,0.3,500.0,441.0,0.8861791624821161,306.2283152400122,0.2307056337594986,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
26,1661456218.0328703,454.0,13.0,0.3,500.0,441.0,0.8861791624821161,306.2283152400122,0.2307056337594986,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
27,1661456218.0500355,454.0,13.0,0.3,500.0,441.0,0.8861791624821161,306.2283152400122,0.2307056337594986,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
28,1661456218.0590336,454.0,13.0,0.3,500.0,441.0,0.8861791624821161,306.2283152400122,0.2307056337594986,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
29,1661456218.086532,454.0,13.0,0.3,500.0,441.0,0.8861791624821161,306.2283152400122,0.2691566050052643,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
30,1661456218.1004808,445.0,13.5,0.3,500.0,431.5,0.8754884448270327,306.31513097826456,0.2691566050052643,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
31,1661456218.1323714,445.0,13.5,0.3,500.0,431.5,0.8754884448270327,306.31513097826456,0.2691566050052643,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
32,1661456218.1682801,445.0,13.5,0.3,500.0,431.5,0.8754884448270327,306.31513097826456,0.24993112683296204,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
33,1661456218.1829965,440.0,18.0,0.3,500.0,422.0,0.8645165501650417,308.96385983477165,0.24993112683296204,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
34,1661456218.1868608,440.0,18.0,0.3,500.0,422.0,0.8645165501650417,308.96385983477165,0.24993112683296204,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
35,1661456218.1953962,440.0,18.0,0.3,500.0,422.0,0.8645165501650417,308.96385983477165,0.24993112683296204,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
36,1661456218.2251148,440.0,18.0,0.3,500.0,422.0,0.8645165501650417,308.96385983477165,0.3076075315475464,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
37,1661456218.2722409,436.5,19.0,0.3,500.0,417.5,0.8592187597436127,309.4905513215654,0.3076075315475464,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
38,1661456218.280878,436.5,19.0,0.3,500.0,417.5,0.8592187597436127,309.4905513215654,0.3076075315475464,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
39,1661456218.2893543,436.5,19.0,0.3,500.0,417.5,0.8592187597436127,309.4905513215654,0.3076075315475464,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
40,1661456218.2989483,436.5,19.0,0.3,500.0,417.5,0.8592187597436127,309.4905513215654,0.384509414434433,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
41,1661456218.3163579,428.5,23.5,0.3,500.0,405.0,0.8441539861131709,312.08491329035485,0.384509414434433,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
42,1661456218.3615904,428.5,23.5,0.3,500.0,405.0,0.8441539861131709,312.08491329035485,0.384509414434433,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
43,1661456218.3706849,428.5,23.5,0.3,500.0,405.0,0.8441539861131709,312.08491329035485,0.384509414434433,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
44,1661456218.384695,416.5,26.5,0.3,500.0,390.0,0.8253768505207385,313.59150083025406,0.44218581914901733,-0.0,1.376,0.988,0.0272216796875,2.479,1.1,0.1697998046875
