front[mm],rear[mm],PID Align setpoint,PID Distance setpoint,error[mm],angle[rad],distance[mm],time[s]
0,0,-0.05806854851912192,500,0,0.0,441.9314514808781,1642505964.1067758
0,0,-0.05806854851912192,500,0,0.0,441.9314514808781,1642505964.106921
366.0,448.0,-0.05806854851912192,500,82.0,0.3980638352881161,441.9314514808781,1642505964.1070795
366.0,448.0,-0.05806854851912192,500,82.0,0.3980638352881161,441.9314514808781,1642505964.1072056
366.0,448.0,-0.05806854851912192,500,82.0,0.3980638352881161,441.9314514808781,1642505964.1072948
366.0,448.0,-0.05806854851912192,500,82.0,0.3980638352881161,441.9314514808781,1642505964.107443
366.0,448.0,-0.05806854851912192,500,82.0,0.3980638352881161,441.9314514808781,1642505964.1075685
366.0,448.0,-0.05806854851912192,500,82.0,0.3980638352881161,441.9314514808781,1642505964.1076636
366.0,448.0,-0.05806854851912192,500,82.0,0.3980638352881161,441.9314514808781,1642505964.107744
366.0,448.0,-0.05806854851912192,500,82.0,0.3980638352881161,441.9314514808781,1642505964.1078222
366.0,448.0,-0.05806854851912192,500,82.0,0.3980638352881161,441.9314514808781,1642505964.1078966
366.0,448.0,-0.05806854851912192,500,82.0,0.3980638352881161,441.9314514808781,1642505964.107962
366.0,448.0,-0.05806854851912192,500,82.0,0.3980638352881161,441.9314514808781,1642505964.1080291
366.0,448.0,-0.05806854851912192,500,82.0,0.3980638352881161,441.9314514808781,1642505964.1080945
366.0,448.0,-0.05806854851912192,500,82.0,0.3980638352881161,441.9314514808781,1642505964.141051
366.0,448.0,-0.05806854851912192,500,82.0,0.3980638352881161,441.9314514808781,1642505964.141327
366.0,448.0,-0.05806854851912192,500,82.0,0.3980638352881161,441.9314514808781,1642505964.141417
366.0,448.0,-0.05806854851912192,500,82.0,0.3980638352881161,441.9314514808781,1642505964.1414769
366.0,448.0,-0.05806854851912192,500,82.0,0.3980638352881161,441.9314514808781,1642505964.141536
366.0,448.0,-0.05806854851912192,500,82.0,0.3980638352881161,441.9314514808781,1642505964.1415954
366.0,448.0,-0.05806854851912192,500,82.0,0.3980638352881161,441.9314514808781,1642505964.141653
366.0,448.0,-0.05806854851912192,500,82.0,0.3980638352881161,441.9314514808781,1642505964.1417117
366.0,448.0,-0.05806854851912192,500,82.0,0.3980638352881161,441.9314514808781,1642505964.1470113
366.0,448.0,-0.05806854851912192,500,82.0,0.3980638352881161,441.9314514808781,1642505964.1472828
366.0,448.0,-0.05806854851912192,500,82.0,0.3980638352881161,441.9314514808781,1642505964.147421
366.0,448.0,-0.05806854851912192,500,82.0,0.3980638352881161,441.9314514808781,1642505964.1474838
366.0,448.0,-0.05806854851912192,500,82.0,0.3980638352881161,441.9314514808781,1642505964.1475415
366.0,448.0,-0.05806854851912192,500,82.0,0.3980638352881161,441.9314514808781,1642505964.1476
366.0,448.0,-0.05806854851912192,500,82.0,0.3980638352881161,441.9314514808781,1642505964.1476574
366.0,448.0,-0.05806854851912192,500,82.0,0.3980638352881161,441.9314514808781,1642505964.1477163
366.0,448.0,-0.05806854851912192,500,82.0,0.3980638352881161,441.9314514808781,1642505964.1584733
366.0,448.0,-0.05806854851912192,500,82.0,0.3980638352881161,441.9314514808781,1642505964.1854403
366.0,448.0,-0.05806854851912192,500,82.0,0.3980638352881161,441.9314514808781,1642505964.1908338
366.0,448.0,-0.05806854851912192,500,82.0,0.3980638352881161,441.9314514808781,1642505964.190975
366.0,448.0,-0.05806854851912192,500,82.0,0.3980638352881161,441.9314514808781,1642505964.2018867
366.0,448.0,-0.05806854851912192,500,82.0,0.3980638352881161,441.9314514808781,1642505964.2022686
366.0,448.0,-0.05806854851912192,500,82.0,0.3980638352881161,441.9314514808781,1642505964.2024658
366.0,448.0,-0.05806854851912192,500,82.0,0.3980638352881161,441.9314514808781,1642505964.2025375
366.0,448.0,-0.05806854851912192,500,82.0,0.3980638352881161,441.9314514808781,1642505964.213407
366.0,448.0,-0.05806854851912192,500,82.0,0.3980638352881161,441.9314514808781,1642505964.2136612
366.0,448.0,-0.05806854851912192,500,82.0,0.3980638352881161,441.9314514808781,1642505964.2137423
366.0,448.0,-0.05806854851912192,500,82.0,0.3980638352881161,441.9314514808781,1642505964.2138662
366.0,448.0,-0.05806854851912192,500,82.0,0.3980638352881161,441.9314514808781,1642505964.214039
366.0,448.0,-0.05806854851912192,500,82.0,0.3980638352881161,441.9314514808781,1642505964.2142544
366.0,448.0,-0.05806854851912192,500,82.0,0.3980638352881161,441.9314514808781,1642505964.2143347
366.0,448.0,-0.05806854851912192,500,82.0,0.3980638352881161,441.9314514808781,1642505964.2144077
366.0,448.0,-0.05806854851912192,500,82.0,0.3980638352881161,441.9314514808781,1642505964.2146492
366.0,448.0,-0.05806854851912192,500,82.0,0.3980638352881161,441.9314514808781,1642505964.2147806
366.0,448.0,-0.05806854851912192,500,82.0,0.3980638352881161,441.9314514808781,1642505964.2255604
366.0,448.0,-0.05806854851912192,500,82.0,0.3980638352881161,441.9314514808781,1642505964.2257032
366.0,448.0,-0.05806854851912192,500,82.0,0.3980638352881161,441.9314514808781,1642505964.2259576
366.0,448.0,-0.05806854851912192,500,82.0,0.3980638352881161,441.9314514808781,1642505964.2313085
366.0,448.0,-0.05806854851912192,500,82.0,0.3980638352881161,441.9314514808781,1642505964.2366583
366.0,448.0,-0.05806854851912192,500,82.0,0.3980638352881161,441.9314514808781,1642505964.2368557
366.0,448.0,-0.05806854851912192,500,82.0,0.3980638352881161,441.9314514808781,1642505964.2369652
366.0,448.0,-0.05806854851912192,500,82.0,0.3980638352881161,441.9314514808781,1642505964.2536342
366.0,448.0,-0.053217016346013224,500,82.0,0.3980638352881161,446.7829836539868,1642505964.2538137
366.0,448.0,-0.053217016346013224,500,82.0,0.3980638352881161,446.7829836539868,1642505964.2539012
366.0,444.0,-0.053217016346013224,500,78.0,0.3805063771123649,446.7829836539868,1642505964.2539709
366.0,444.0,-0.053217016346013224,500,78.0,0.3805063771123649,446.7829836539868,1642505964.2540388
366.0,444.0,-0.053217016346013224,500,78.0,0.3805063771123649,446.7829836539868,1642505964.2987733
366.0,444.0,-0.058990361764300586,500,78.0,0.3805063771123649,441.0096382356994,1642505964.2989779
366.0,444.0,-0.058990361764300586,500,78.0,0.3805063771123649,441.0096382356994,1642505964.3046312
365.0,447.0,-0.058990361764300586,500,82.0,0.3980638352881161,441.0096382356994,1642505964.3103006
365.0,447.0,-0.058990361764300586,500,82.0,0.3980638352881161,441.0096382356994,1642505964.3104417
365.0,447.0,-0.058990361764300586,500,82.0,0.3980638352881161,441.0096382356994,1642505964.3105206
365.0,447.0,-0.058990361764300586,500,82.0,0.3980638352881161,441.0096382356994,1642505964.3106093
365.0,447.0,-0.058990361764300586,500,82.0,0.3980638352881161,441.0096382356994,1642505964.3106794
365.0,447.0,-0.058990361764300586,500,82.0,0.3980638352881161,441.0096382356994,1642505964.31603
365.0,447.0,-0.058990361764300586,500,82.0,0.3980638352881161,441.0096382356994,1642505964.3161683
365.0,447.0,-0.058990361764300586,500,82.0,0.3980638352881161,441.0096382356994,1642505964.3162527
365.0,447.0,-0.058990361764300586,500,82.0,0.3980638352881161,441.0096382356994,1642505964.3163185
365.0,447.0,-0.058990361764300586,500,82.0,0.3980638352881161,441.0096382356994,1642505964.3270254
365.0,447.0,-0.058990361764300586,500,82.0,0.3980638352881161,441.0096382356994,1642505964.3325062
365.0,447.0,-0.058990361764300586,500,82.0,0.3980638352881161,441.0096382356994,1642505964.3382661
365.0,447.0,-0.058990361764300586,500,82.0,0.3980638352881161,441.0096382356994,1642505964.3384821
365.0,447.0,-0.058990361764300586,500,82.0,0.3980638352881161,441.0096382356994,1642505964.34438
365.0,447.0,-0.058990361764300586,500,82.0,0.3980638352881161,441.0096382356994,1642505964.3445752
365.0,447.0,-0.058990361764300586,500,82.0,0.3980638352881161,441.0096382356994,1642505964.3446774
365.0,447.0,-0.058990361764300586,500,82.0,0.3980638352881161,441.0096382356994,1642505964.3447804
365.0,447.0,-0.058990361764300586,500,82.0,0.3980638352881161,441.0096382356994,1642505964.3448727
365.0,447.0,-0.058990361764300586,500,82.0,0.3980638352881161,441.0096382356994,1642505964.3449705
365.0,447.0,-0.058990361764300586,500,82.0,0.3980638352881161,441.0096382356994,1642505964.3556793
365.0,447.0,-0.058990361764300586,500,82.0,0.3980638352881161,441.0096382356994,1642505964.3874989
365.0,447.0,-0.058990361764300586,500,82.0,0.3980638352881161,441.0096382356994,1642505964.3927796
365.0,447.0,-0.058990361764300586,500,82.0,0.3980638352881161,441.0096382356994,1642505964.3929677
365.0,447.0,-0.058990361764300586,500,82.0,0.3980638352881161,441.0096382356994,1642505964.3930602
365.0,447.0,-0.058990361764300586,500,82.0,0.3980638352881161,441.0096382356994,1642505964.4034848
365.0,447.0,-0.058990361764300586,500,82.0,0.3980638352881161,441.0096382356994,1642505964.4036908
365.0,447.0,-0.058990361764300586,500,82.0,0.3980638352881161,441.0096382356994,1642505964.4037888
365.0,447.0,-0.058990361764300586,500,82.0,0.3980638352881161,441.0096382356994,1642505964.4038641
365.0,447.0,-0.058990361764300586,500,82.0,0.3980638352881161,441.0096382356994,1642505964.403948
365.0,447.0,-0.058990361764300586,500,82.0,0.3980638352881161,441.0096382356994,1642505964.4040427
365.0,447.0,-0.058990361764300586,500,82.0,0.3980638352881161,441.0096382356994,1642505964.404147
365.0,447.0,-0.058990361764300586,500,82.0,0.3980638352881161,441.0096382356994,1642505964.404223
365.0,447.0,-0.058990361764300586,500,82.0,0.3980638352881161,441.0096382356994,1642505964.4043071
365.0,447.0,-0.058990361764300586,500,82.0,0.3980638352881161,441.0096382356994,1642505964.4043684
365.0,447.0,-0.058990361764300586,500,82.0,0.3980638352881161,441.0096382356994,1642505964.4044406
365.0,447.0,-0.058990361764300586,500,82.0,0.3980638352881161,441.0096382356994,1642505964.4045038
365.0,447.0,-0.058990361764300586,500,82.0,0.3980638352881161,441.0096382356994,1642505964.4045706
365.0,447.0,-0.058990361764300586,500,82.0,0.3980638352881161,441.0096382356994,1642505964.40466
365.0,447.0,-0.058990361764300586,500,82.0,0.3980638352881161,441.0096382356994,1642505964.4047246
365.0,447.0,-0.058990361764300586,500,82.0,0.3980638352881161,441.0096382356994,1642505964.4047832
365.0,447.0,-0.058990361764300586,500,82.0,0.3980638352881161,441.0096382356994,1642505964.404841
365.0,447.0,-0.058990361764300586,500,82.0,0.3980638352881161,441.0096382356994,1642505964.4049008
365.0,447.0,-0.058990361764300586,500,82.0,0.3980638352881161,441.0096382356994,1642505964.4049797
365.0,447.0,-0.058990361764300586,500,82.0,0.3980638352881161,441.0096382356994,1642505964.4050472
365.0,447.0,-0.058990361764300586,500,82.0,0.3980638352881161,441.0096382356994,1642505964.4051054
365.0,447.0,-0.058990361764300586,500,82.0,0.3980638352881161,441.0096382356994,1642505964.4051628
365.0,447.0,-0.058990361764300586,500,82.0,0.3980638352881161,441.0096382356994,1642505964.4052203
365.0,447.0,-0.058990361764300586,500,82.0,0.3980638352881161,441.0096382356994,1642505964.4052784
365.0,447.0,-0.058990361764300586,500,82.0,0.3980638352881161,441.0096382356994,1642505964.4053352
365.0,447.0,-0.058990361764300586,500,82.0,0.3980638352881161,441.0096382356994,1642505964.4053938
365.0,447.0,-0.058990361764300586,500,82.0,0.3980638352881161,441.0096382356994,1642505964.4054515
365.0,447.0,-0.058990361764300586,500,82.0,0.3980638352881161,441.0096382356994,1642505964.4055085
365.0,447.0,-0.058990361764300586,500,82.0,0.3980638352881161,441.0096382356994,1642505964.4055657
365.0,447.0,-0.058990361764300586,500,82.0,0.3980638352881161,441.0096382356994,1642505964.4056222
365.0,447.0,-0.058990361764300586,500,82.0,0.3980638352881161,441.0096382356994,1642505964.4056942
365.0,447.0,-0.058990361764300586,500,82.0,0.3980638352881161,441.0096382356994,1642505964.4057846
365.0,447.0,-0.058990361764300586,500,82.0,0.3980638352881161,441.0096382356994,1642505964.4058595
365.0,447.0,-0.058990361764300586,500,82.0,0.3980638352881161,441.0096382356994,1642505964.4059446
