front[mm],rear[mm],PID Align setpoint,PID Distance setpoint,error[mm],angle[rad],distance[mm],time[s]
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.614455
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.6197264
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.6199713
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.6201975
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.6204102
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.6258745
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.6259854
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.6260207
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.6261673
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.6262383
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.6262748
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.626322
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.626351
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.6264327
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.626534
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.626564
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.6265974
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.6266465
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.6266768
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.6267507
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.6267803
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.6268084
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.6268616
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.626892
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.626938
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.6269748
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.637918
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.638126
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.6543055
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.659763
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.665234
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.6811788
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.6868224
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.692243
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.6924994
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.6926131
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.6980371
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.7033262
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.7087088
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.7091699
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.7092683
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.7093318
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.7093918
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.7094507
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.7095096
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.7095685
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.709626
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.7096844
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.7097657
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.709832
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.7099133
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.7099795
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.7100441
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.7101164
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.7102356
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.7103605
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.7104218
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.7104824
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.7105448
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.7106054
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.7213285
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.721583
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.721652
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.7217143
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.721862
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.7326784
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.7328632
560.0,548.0,0.21400316504113107,500,-12.0,-0.06146095588276595,714.0031650411311,1642509863.7329528
