front[mm],rear[mm],PID Align setpoint,PID Distance setpoint,error[mm],angle[rad],distance[mm],time[s],rw_speed[rad/s],lw_speeed[rad/s]
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9216785,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9218478,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.922075,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.922244,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9223406,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9224188,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.922502,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9225793,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.922682,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9227786,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.922851,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.92294,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9230173,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.923102,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9231727,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.923245,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.923317,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9233892,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9234595,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9235308,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9236007,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9236913,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.923808,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.923881,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9239523,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.924025,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9240956,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.924168,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9242396,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9243114,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9243817,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9244537,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9245248,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9245973,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9246693,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.924757,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9248297,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.924902,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9249732,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.925045,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9251153,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9251873,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.925258,0.0,0.0
