front[mm],rear[mm],PID Align setpoint,PID Distance setpoint,error[mm],angle[rad],distance[mm],time[s],rw_speed[rad/s],lw_speeed[rad/s]
454.0,456.0,0.10307597316954548,500,2.0,0.010256050641667055,603.0759731695455,1642519137.9612162,0.0,0.0
454.0,456.0,0.10307597316954548,500,2.0,0.010256050641667055,603.0759731695455,1642519137.9613001,0.0,0.0
454.0,456.0,0.10307597316954548,500,2.0,0.010256050641667055,603.0759731695455,1642519137.9613624,0.0,0.0
454.0,456.0,0.10307597316954548,500,2.0,0.010256050641667055,603.0759731695455,1642519137.961422,0.0,0.0
454.0,456.0,0.10307597316954548,500,2.0,0.010256050641667055,603.0759731695455,1642519137.9614866,0.0,0.0
454.0,456.0,0.10307597316954548,500,2.0,0.010256050641667055,603.0759731695455,1642519137.961548,0.0,0.0
454.0,456.0,0.10307597316954548,500,2.0,0.010256050641667055,603.0759731695455,1642519137.9616094,0.0,0.0
454.0,456.0,0.10307597316954548,500,2.0,0.010256050641667055,603.0759731695455,1642519137.9616685,0.0,0.0
454.0,456.0,0.10307597316954548,500,2.0,0.010256050641667055,603.0759731695455,1642519137.9617527,0.0,0.0
454.0,456.0,0.10307597316954548,500,2.0,0.010256050641667055,603.0759731695455,1642519137.961839,0.0,0.0
454.0,456.0,0.10307597316954548,500,2.0,0.010256050641667055,603.0759731695455,1642519137.9674506,0.0,0.0
454.0,456.0,0.10307597316954548,500,2.0,0.010256050641667055,603.0759731695455,1642519137.9676359,0.0,0.0
454.0,456.0,0.10307597316954548,500,2.0,0.010256050641667055,603.0759731695455,1642519137.967711,0.0,0.0
454.0,456.0,0.10307597316954548,500,2.0,0.010256050641667055,603.0759731695455,1642519137.9677896,0.0,0.0
454.0,456.0,0.10307597316954548,500,2.0,0.010256050641667055,603.0759731695455,1642519137.989898,0.0,0.0
454.0,456.0,0.10307597316954548,500,2.0,0.010256050641667055,603.0759731695455,1642519137.9900944,0.0,0.0
454.0,456.0,0.10307597316954548,500,2.0,0.010256050641667055,603.0759731695455,1642519138.005847,0.0,0.0
454.0,456.0,0.10307597316954548,500,2.0,0.010256050641667055,603.0759731695455,1642519138.0060408,0.0,0.0
454.0,456.0,0.10307597316954548,500,2.0,0.010256050641667055,603.0759731695455,1642519138.0061142,0.0,0.0
454.0,456.0,0.10307597316954548,500,2.0,0.010256050641667055,603.0759731695455,1642519138.0061853,0.0,0.0
454.0,456.0,0.10307597316954548,500,2.0,0.010256050641667055,603.0759731695455,1642519138.0062766,0.0,0.0
454.0,456.0,0.10307597316954548,500,2.0,0.010256050641667055,603.0759731695455,1642519138.0063415,0.0,0.0
454.0,456.0,0.10307597316954548,500,2.0,0.010256050641667055,603.0759731695455,1642519138.0064113,0.0,0.0
454.0,456.0,0.10307597316954548,500,2.0,0.010256050641667055,603.0759731695455,1642519138.0064955,0.0,0.0
454.0,456.0,0.10307597316954548,500,2.0,0.010256050641667055,603.0759731695455,1642519138.0065577,0.0,0.0
454.0,456.0,0.10307597316954548,500,2.0,0.010256050641667055,603.0759731695455,1642519138.0066257,0.0,0.0
