front[mm],rear[mm],PID Align setpoint,PID Distance setpoint,error[mm],angle[rad],distance[mm],time[s]
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.1587086
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.1588252
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.158922
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.1590142
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.1591096
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.1591992
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.159287
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.1593988
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.15949
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.159591
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.1596742
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.1597574
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.1598396
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.1599228
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.1600473
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.160133
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.160223
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.1603186
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.1604197
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.1605043
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.1605935
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.1606774
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.1607602
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.160843
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.1609247
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.1610074
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.1610892
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.1611714
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.161253
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.1613355
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.1614318
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.1615157
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.1616037
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.1616876
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.1618335
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.1619306
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.1620133
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.162097
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.1621783
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.1622732
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.1623554
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.162457
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.1625412
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.162629
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.1627123
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.162795
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.1628773
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.1629598
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.163047
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.1631289
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.1632109
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.1632934
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.1633763
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.1634736
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.163558
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.1636472
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.1637309
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.1638143
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.1638966
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.1639788
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.164061
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.1641455
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.1642277
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.1643102
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.1643922
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.1644878
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.1645732
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.1646621
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.1647453
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.164829
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.164912
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.1649942
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.165077
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.16516
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.165242
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.165327
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.1654096
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.1655064
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.165591
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.1656802
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.1657758
295.0,0,-0.18203524068737728,500,-295.0,-0.9867152717720891,317.96475931262273,1642507783.1658602
295.0,0,-0.18189759065654687,500,-295.0,-0.9867152717720891,318.10240934345313,1642507783.1874688
295.0,0,-0.18189759065654687,500,-295.0,-0.9867152717720891,318.10240934345313,1642507783.1876097
298.0,0,-0.18189759065654687,500,-298.0,-0.9913604918639647,318.10240934345313,1642507783.187704
298.0,0,-0.18189759065654687,500,-298.0,-0.9913604918639647,318.10240934345313,1642507783.1877966
298.0,0,-0.18189759065654687,500,-298.0,-0.9913604918639647,318.10240934345313,1642507783.2035537
298.0,0,-0.18189759065654687,500,-298.0,-0.9913604918639647,318.10240934345313,1642507783.2038286
298.0,0,-0.18189759065654687,500,-298.0,-0.9913604918639647,318.10240934345313,1642507783.2039285
298.0,0,-0.18189759065654687,500,-298.0,-0.9913604918639647,318.10240934345313,1642507783.2040322
298.0,0,-0.18189759065654687,500,-298.0,-0.9913604918639647,318.10240934345313,1642507783.242097
298.0,0,-0.18189759065654687,500,-298.0,-0.9913604918639647,318.10240934345313,1642507783.2424242
298.0,0,-0.18189759065654687,500,-298.0,-0.9913604918639647,318.10240934345313,1642507783.242555
298.0,0,-0.18189759065654687,500,-298.0,-0.9913604918639647,318.10240934345313,1642507783.2426574
298.0,0,-0.18189759065654687,500,-298.0,-0.9913604918639647,318.10240934345313,1642507783.242747
298.0,0,-0.18189759065654687,500,-298.0,-0.9913604918639647,318.10240934345313,1642507783.2428267
298.0,0,-0.18189759065654687,500,-298.0,-0.9913604918639647,318.10240934345313,1642507783.2429078
298.0,0,-0.18189759065654687,500,-298.0,-0.9913604918639647,318.10240934345313,1642507783.2429981
298.0,0,-0.18189759065654687,500,-298.0,-0.9913604918639647,318.10240934345313,1642507783.243083
298.0,0,-0.18189759065654687,500,-298.0,-0.9913604918639647,318.10240934345313,1642507783.2431762
298.0,0,-0.18189759065654687,500,-298.0,-0.9913604918639647,318.10240934345313,1642507783.2432618
298.0,0,-0.18189759065654687,500,-298.0,-0.9913604918639647,318.10240934345313,1642507783.2433746
298.0,0,-0.18189759065654687,500,-298.0,-0.9913604918639647,318.10240934345313,1642507783.243476
298.0,0,-0.18189759065654687,500,-298.0,-0.9913604918639647,318.10240934345313,1642507783.2435691
298.0,0,-0.18189759065654687,500,-298.0,-0.9913604918639647,318.10240934345313,1642507783.2436576
298.0,0,-0.18189759065654687,500,-298.0,-0.9913604918639647,318.10240934345313,1642507783.2437422
