front[mm],rear[mm],PID Align setpoint,PID Distance setpoint,error[mm],angle[rad],distance[mm],time[s],rw_speed[rad/s],lw_speeed[rad/s]
683.0,741.0,0.27609259940561126,500,58.0,0.28910274986199147,776.0925994056113,1642517462.0700185,0.0,0.0
684.0,741.0,0.27609259940561126,500,57.0,0.28438477659385886,776.0925994056113,1642517462.070352,0.0,0.0
684.0,741.0,0.27609259940561126,500,57.0,0.28438477659385886,776.0925994056113,1642517462.070603,0.0,0.0
684.0,741.0,0.27609259940561126,500,57.0,0.28438477659385886,776.0925994056113,1642517462.0707273,0.0,0.0
684.0,741.0,0.27609259940561126,500,57.0,0.28438477659385886,776.0925994056113,1642517462.0708141,0.0,0.0
684.0,741.0,0.27609259940561126,500,57.0,0.28438477659385886,776.0925994056113,1642517462.0762384,0.0,0.0
684.0,741.0,0.27609259940561126,500,57.0,0.28438477659385886,776.0925994056113,1642517462.0764837,0.0,0.0
684.0,741.0,0.27609259940561126,500,57.0,0.28438477659385886,776.0925994056113,1642517462.076559,0.0,0.0
684.0,741.0,0.27609259940561126,500,57.0,0.28438477659385886,776.0925994056113,1642517462.076628,0.0,0.0
684.0,741.0,0.27609259940561126,500,57.0,0.28438477659385886,776.0925994056113,1642517462.0767207,0.0,0.0
684.0,741.0,0.27609259940561126,500,57.0,0.28438477659385886,776.0925994056113,1642517462.0767906,0.0,0.0
684.0,741.0,0.27609259940561126,500,57.0,0.28438477659385886,776.0925994056113,1642517462.076864,0.0,0.0
684.0,741.0,0.27609259940561126,500,57.0,0.28438477659385886,776.0925994056113,1642517462.0769272,0.0,0.0
684.0,741.0,0.27609259940561126,500,57.0,0.28438477659385886,776.0925994056113,1642517462.0769958,0.0,0.0
684.0,741.0,0.27609259940561126,500,57.0,0.28438477659385886,776.0925994056113,1642517462.077064,0.0,0.0
684.0,741.0,0.27609259940561126,500,57.0,0.28438477659385886,776.0925994056113,1642517462.0771353,0.0,0.0
684.0,741.0,0.27609259940561126,500,57.0,0.28438477659385886,776.0925994056113,1642517462.077194,0.0,0.0
684.0,741.0,0.27609259940561126,500,57.0,0.28438477659385886,776.0925994056113,1642517462.0772636,0.0,0.0
684.0,741.0,0.27609259940561126,500,57.0,0.28438477659385886,776.0925994056113,1642517462.0773256,0.0,0.0
684.0,741.0,0.27609259940561126,500,57.0,0.28438477659385886,776.0925994056113,1642517462.0773978,0.0,0.0
684.0,741.0,0.27609259940561126,500,57.0,0.28438477659385886,776.0925994056113,1642517462.0774577,0.0,0.0
684.0,741.0,0.27609259940561126,500,57.0,0.28438477659385886,776.0925994056113,1642517462.077523,0.0,0.0
684.0,741.0,0.27609259940561126,500,57.0,0.28438477659385886,776.0925994056113,1642517462.0775816,0.0,0.0
684.0,741.0,0.27609259940561126,500,57.0,0.28438477659385886,776.0925994056113,1642517462.0776381,0.0,0.0
684.0,741.0,0.27609259940561126,500,57.0,0.28438477659385886,776.0925994056113,1642517462.0776982,0.0,0.0
684.0,741.0,0.27609259940561126,500,57.0,0.28438477659385886,776.0925994056113,1642517462.0777748,0.0,0.0
684.0,741.0,0.27609259940561126,500,57.0,0.28438477659385886,776.0925994056113,1642517462.077839,0.0,0.0
684.0,741.0,0.27609259940561126,500,57.0,0.28438477659385886,776.0925994056113,1642517462.0778983,0.0,0.0
684.0,741.0,0.27609259940561126,500,57.0,0.28438477659385886,776.0925994056113,1642517462.0779552,0.0,0.0
684.0,741.0,0.27609259940561126,500,57.0,0.28438477659385886,776.0925994056113,1642517462.0832226,0.0,0.0
684.0,741.0,0.27609259940561126,500,57.0,0.28438477659385886,776.0925994056113,1642517462.0995622,0.0,0.0
684.0,741.0,0.2785471517361648,500,57.0,0.28438477659385886,778.5471517361648,1642517462.0998433,0.0,0.0
684.0,741.0,0.2785471517361648,500,57.0,0.28438477659385886,778.5471517361648,1642517462.0999665,0.0,0.0
685.0,741.0,0.2785471517361648,500,56.0,0.2796537543183254,778.5471517361648,1642517462.1000679,0.0,0.0
685.0,741.0,0.2785471517361648,500,56.0,0.2796537543183254,778.5471517361648,1642517462.1001592,0.0,0.0
685.0,741.0,0.2785471517361648,500,56.0,0.2796537543183254,778.5471517361648,1642517462.1002588,0.0,0.0
685.0,741.0,0.2785471517361648,500,56.0,0.2796537543183254,778.5471517361648,1642517462.1003559,0.0,0.0
685.0,741.0,0.2785471517361648,500,56.0,0.2796537543183254,778.5471517361648,1642517462.100446,0.0,0.0
685.0,741.0,0.2785471517361648,500,56.0,0.2796537543183254,778.5471517361648,1642517462.1005492,0.0,0.0
685.0,741.0,0.2785471517361648,500,56.0,0.2796537543183254,778.5471517361648,1642517462.1006334,0.0,0.0
685.0,741.0,0.2785471517361648,500,56.0,0.2796537543183254,778.5471517361648,1642517462.1063113,0.0,0.0
685.0,741.0,0.2785471517361648,500,56.0,0.2796537543183254,778.5471517361648,1642517462.106623,0.0,0.0
685.0,741.0,0.2785471517361648,500,56.0,0.2796537543183254,778.5471517361648,1642517462.1067307,0.0,0.0
685.0,741.0,0.2785471517361648,500,56.0,0.2796537543183254,778.5471517361648,1642517462.1068323,0.0,0.0
685.0,741.0,0.2785471517361648,500,56.0,0.2796537543183254,778.5471517361648,1642517462.1176496,0.0,0.0
685.0,741.0,0.2785471517361648,500,56.0,0.2796537543183254,778.5471517361648,1642517462.123465,0.0,0.0
685.0,741.0,0.2785471517361648,500,56.0,0.2796537543183254,778.5471517361648,1642517462.1236513,0.0,0.0
685.0,741.0,0.2785471517361648,500,56.0,0.2796537543183254,778.5471517361648,1642517462.1237726,0.0,0.0
685.0,741.0,0.2785471517361648,500,56.0,0.2796537543183254,778.5471517361648,1642517462.1238878,0.0,0.0
685.0,741.0,0.2785471517361648,500,56.0,0.2796537543183254,778.5471517361648,1642517462.1239781,0.0,0.0
685.0,741.0,0.2785471517361648,500,56.0,0.2796537543183254,778.5471517361648,1642517462.124074,0.0,0.0
685.0,741.0,0.2785471517361648,500,56.0,0.2796537543183254,778.5471517361648,1642517462.1241643,0.0,0.0
685.0,741.0,0.2785471517361648,500,56.0,0.2796537543183254,778.5471517361648,1642517462.1242633,0.0,0.0
685.0,741.0,0.2785471517361648,500,56.0,0.2796537543183254,778.5471517361648,1642517462.1243658,0.0,0.0
685.0,741.0,0.2785471517361648,500,56.0,0.2796537543183254,778.5471517361648,1642517462.1244695,0.0,0.0
685.0,741.0,0.2785471517361648,500,56.0,0.2796537543183254,778.5471517361648,1642517462.1245615,0.0,0.0
685.0,741.0,0.2785471517361648,500,56.0,0.2796537543183254,778.5471517361648,1642517462.1246898,0.0,0.0
685.0,741.0,0.2785471517361648,500,56.0,0.2796537543183254,778.5471517361648,1642517462.1248014,0.0,0.0
685.0,741.0,0.2785471517361648,500,56.0,0.2796537543183254,778.5471517361648,1642517462.124903,0.0,0.0
685.0,741.0,0.2785471517361648,500,56.0,0.2796537543183254,778.5471517361648,1642517462.1250057,0.0,0.0
685.0,741.0,0.2785471517361648,500,56.0,0.2796537543183254,778.5471517361648,1642517462.125107,0.0,0.0
685.0,741.0,0.2785471517361648,500,56.0,0.2796537543183254,778.5471517361648,1642517462.12521,0.0,0.0
685.0,741.0,0.2785471517361648,500,56.0,0.2796537543183254,778.5471517361648,1642517462.1252944,0.0,0.0
685.0,741.0,0.2785471517361648,500,56.0,0.2796537543183254,778.5471517361648,1642517462.1253848,0.0,0.0
685.0,741.0,0.2785471517361648,500,56.0,0.2796537543183254,778.5471517361648,1642517462.1254683,0.0,0.0
685.0,741.0,0.2785471517361648,500,56.0,0.2796537543183254,778.5471517361648,1642517462.125567,0.0,0.0
685.0,741.0,0.2785471517361648,500,56.0,0.2796537543183254,778.5471517361648,1642517462.1256557,0.0,0.0
685.0,741.0,0.2785471517361648,500,56.0,0.2796537543183254,778.5471517361648,1642517462.1258252,0.0,0.0
685.0,741.0,0.2785471517361648,500,56.0,0.2796537543183254,778.5471517361648,1642517462.1259506,0.0,0.0
685.0,741.0,0.2785471517361648,500,56.0,0.2796537543183254,778.5471517361648,1642517462.1266592,0.0,0.0
685.0,741.0,0.2785471517361648,500,56.0,0.2796537543183254,778.5471517361648,1642517462.1270792,0.0,0.0
685.0,741.0,0.2785471517361648,500,56.0,0.2796537543183254,778.5471517361648,1642517462.1271925,0.0,0.0
685.0,741.0,0.2785471517361648,500,56.0,0.2796537543183254,778.5471517361648,1642517462.127264,0.0,0.0
685.0,741.0,0.2785471517361648,500,56.0,0.2796537543183254,778.5471517361648,1642517462.1273327,0.0,0.0
685.0,741.0,0.2785471517361648,500,56.0,0.2796537543183254,778.5471517361648,1642517462.1274009,0.0,0.0
685.0,741.0,0.2785471517361648,500,56.0,0.2796537543183254,778.5471517361648,1642517462.1274714,0.0,0.0
