front[mm],rear[mm],PID Align setpoint,PID Distance setpoint,error[mm],angle[rad],distance[mm],time[s]
0,0,0.22159497888166743,500,0,0.0,721.5949788816674,1642506137.7016118
0,0,0.22159497888166743,500,0,0.0,721.5949788816674,1642506137.7017338
806.0,948.0,0.22159497888166743,500,142.0,0.6294058565929042,721.5949788816674,1642506137.7018619
806.0,948.0,0.22159497888166743,500,142.0,0.6294058565929042,721.5949788816674,1642506137.7019513
806.0,948.0,0.22159497888166743,500,142.0,0.6294058565929042,721.5949788816674,1642506137.7020347
806.0,948.0,0.22159497888166743,500,142.0,0.6294058565929042,721.5949788816674,1642506137.7021103
806.0,948.0,0.22159497888166743,500,142.0,0.6294058565929042,721.5949788816674,1642506137.7076256
806.0,948.0,0.22159497888166743,500,142.0,0.6294058565929042,721.5949788816674,1642506137.707898
806.0,948.0,0.22159497888166743,500,142.0,0.6294058565929042,721.5949788816674,1642506137.708028
806.0,948.0,0.22159497888166743,500,142.0,0.6294058565929042,721.5949788816674,1642506137.7081535
806.0,948.0,0.22159497888166743,500,142.0,0.6294058565929042,721.5949788816674,1642506137.7082984
806.0,948.0,0.22159497888166743,500,142.0,0.6294058565929042,721.5949788816674,1642506137.7084477
806.0,948.0,0.22159497888166743,500,142.0,0.6294058565929042,721.5949788816674,1642506137.7085536
806.0,948.0,0.22159497888166743,500,142.0,0.6294058565929042,721.5949788816674,1642506137.708645
806.0,948.0,0.22159497888166743,500,142.0,0.6294058565929042,721.5949788816674,1642506137.7087224
806.0,948.0,0.22159497888166743,500,142.0,0.6294058565929042,721.5949788816674,1642506137.7088377
806.0,948.0,0.22159497888166743,500,142.0,0.6294058565929042,721.5949788816674,1642506137.708943
806.0,948.0,0.22159497888166743,500,142.0,0.6294058565929042,721.5949788816674,1642506137.7090392
806.0,948.0,0.22159497888166743,500,142.0,0.6294058565929042,721.5949788816674,1642506137.709117
806.0,948.0,0.22159497888166743,500,142.0,0.6294058565929042,721.5949788816674,1642506137.7091928
806.0,948.0,0.22159497888166743,500,142.0,0.6294058565929042,721.5949788816674,1642506137.7092657
806.0,948.0,0.22159497888166743,500,142.0,0.6294058565929042,721.5949788816674,1642506137.7093415
806.0,948.0,0.22159497888166743,500,142.0,0.6294058565929042,721.5949788816674,1642506137.7094157
806.0,948.0,0.22159497888166743,500,142.0,0.6294058565929042,721.5949788816674,1642506137.70949
806.0,948.0,0.22159497888166743,500,142.0,0.6294058565929042,721.5949788816674,1642506137.7095642
806.0,948.0,0.22159497888166743,500,142.0,0.6294058565929042,721.5949788816674,1642506137.7096403
806.0,948.0,0.22159497888166743,500,142.0,0.6294058565929042,721.5949788816674,1642506137.7097144
806.0,948.0,0.22159497888166743,500,142.0,0.6294058565929042,721.5949788816674,1642506137.7098384
806.0,948.0,0.22159497888166743,500,142.0,0.6294058565929042,721.5949788816674,1642506137.7099402
806.0,948.0,0.22159497888166743,500,142.0,0.6294058565929042,721.5949788816674,1642506137.7100194
806.0,948.0,0.22159497888166743,500,142.0,0.6294058565929042,721.5949788816674,1642506137.7100954
806.0,948.0,0.22159497888166743,500,142.0,0.6294058565929042,721.5949788816674,1642506137.710172
806.0,948.0,0.22159497888166743,500,142.0,0.6294058565929042,721.5949788816674,1642506137.7102473
806.0,948.0,0.22159497888166743,500,142.0,0.6294058565929042,721.5949788816674,1642506137.7103286
806.0,948.0,0.22159497888166743,500,142.0,0.6294058565929042,721.5949788816674,1642506137.7104106
806.0,948.0,0.22159497888166743,500,142.0,0.6294058565929042,721.5949788816674,1642506137.7104912
806.0,948.0,0.22159497888166743,500,142.0,0.6294058565929042,721.5949788816674,1642506137.7105746
806.0,948.0,0.22159497888166743,500,142.0,0.6294058565929042,721.5949788816674,1642506137.710663
806.0,948.0,0.22159497888166743,500,142.0,0.6294058565929042,721.5949788816674,1642506137.7107458
806.0,948.0,0.22159497888166743,500,142.0,0.6294058565929042,721.5949788816674,1642506137.7108376
806.0,948.0,0.22159497888166743,500,142.0,0.6294058565929042,721.5949788816674,1642506137.7109213
806.0,948.0,0.22159497888166743,500,142.0,0.6294058565929042,721.5949788816674,1642506137.711044
806.0,948.0,0.22159497888166743,500,142.0,0.6294058565929042,721.5949788816674,1642506137.7111328
806.0,948.0,0.22159497888166743,500,142.0,0.6294058565929042,721.5949788816674,1642506137.7112248
806.0,948.0,0.22159497888166743,500,142.0,0.6294058565929042,721.5949788816674,1642506137.7113092
806.0,948.0,0.22159497888166743,500,142.0,0.6294058565929042,721.5949788816674,1642506137.7113986
806.0,948.0,0.22159497888166743,500,142.0,0.6294058565929042,721.5949788816674,1642506137.7114756
806.0,948.0,0.22159497888166743,500,142.0,0.6294058565929042,721.5949788816674,1642506137.711555
806.0,948.0,0.22159497888166743,500,142.0,0.6294058565929042,721.5949788816674,1642506137.711633
806.0,948.0,0.22159497888166743,500,142.0,0.6294058565929042,721.5949788816674,1642506137.711712
806.0,948.0,0.22159497888166743,500,142.0,0.6294058565929042,721.5949788816674,1642506137.7117896
806.0,948.0,0.22159497888166743,500,142.0,0.6294058565929042,721.5949788816674,1642506137.7118685
806.0,948.0,0.22159497888166743,500,142.0,0.6294058565929042,721.5949788816674,1642506137.711946
806.0,948.0,0.22159497888166743,500,142.0,0.6294058565929042,721.5949788816674,1642506137.7120454
806.0,948.0,0.22159497888166743,500,142.0,0.6294058565929042,721.5949788816674,1642506137.712126
