front[mm],rear[mm],PID Align setpoint,PID Distance setpoint,error[mm],angle[rad],distance[mm],time[s]
184.0,116.0,-0.1559788009685883,500,-68.0,-0.33553222390589404,344.0211990314117,1642509724.0455525
184.0,116.0,-0.1559788009685883,500,-68.0,-0.33553222390589404,344.0211990314117,1642509724.0459075
184.0,116.0,-0.1559788009685883,500,-68.0,-0.33553222390589404,344.0211990314117,1642509724.0460377
184.0,116.0,-0.1559788009685883,500,-68.0,-0.33553222390589404,344.0211990314117,1642509724.0570233
184.0,116.0,-0.1559788009685883,500,-68.0,-0.33553222390589404,344.0211990314117,1642509724.0734644
184.0,116.0,-0.1559788009685883,500,-68.0,-0.33553222390589404,344.0211990314117,1642509724.078913
184.0,116.0,-0.1559788009685883,500,-68.0,-0.33553222390589404,344.0211990314117,1642509724.0908399
184.0,116.0,-0.16172480797641145,500,-68.0,-0.33553222390589404,338.27519202358854,1642509724.0910914
184.0,116.0,-0.16172480797641145,500,-68.0,-0.33553222390589404,338.27519202358854,1642509724.0912013
177.0,120.0,-0.16172480797641145,500,-57.0,-0.28438477659385886,338.27519202358854,1642509724.0913055
177.0,120.0,-0.16172480797641145,500,-57.0,-0.28438477659385886,338.27519202358854,1642509724.0913925
177.0,120.0,-0.16172480797641145,500,-57.0,-0.28438477659385886,338.27519202358854,1642509724.0914738
177.0,120.0,-0.16172480797641145,500,-57.0,-0.28438477659385886,338.27519202358854,1642509724.1308343
177.0,120.0,-0.16172480797641145,500,-57.0,-0.28438477659385886,338.27519202358854,1642509724.1310985
177.0,120.0,-0.16172480797641145,500,-57.0,-0.28438477659385886,338.27519202358854,1642509724.1312158
177.0,120.0,-0.16172480797641145,500,-57.0,-0.28438477659385886,338.27519202358854,1642509724.1313117
177.0,120.0,-0.16172480797641145,500,-57.0,-0.28438477659385886,338.27519202358854,1642509724.1314044
177.0,120.0,-0.16172480797641145,500,-57.0,-0.28438477659385886,338.27519202358854,1642509724.1314936
177.0,120.0,-0.16172480797641145,500,-57.0,-0.28438477659385886,338.27519202358854,1642509724.1316047
177.0,120.0,-0.16172480797641145,500,-57.0,-0.28438477659385886,338.27519202358854,1642509724.1317098
177.0,120.0,-0.16172480797641145,500,-57.0,-0.28438477659385886,338.27519202358854,1642509724.1317954
177.0,120.0,-0.16172480797641145,500,-57.0,-0.28438477659385886,338.27519202358854,1642509724.1318858
177.0,120.0,-0.16172480797641145,500,-57.0,-0.28438477659385886,338.27519202358854,1642509724.1319797
177.0,120.0,-0.16172480797641145,500,-57.0,-0.28438477659385886,338.27519202358854,1642509724.1321115
177.0,120.0,-0.16172480797641145,500,-57.0,-0.28438477659385886,338.27519202358854,1642509724.1322
177.0,120.0,-0.16172480797641145,500,-57.0,-0.28438477659385886,338.27519202358854,1642509724.1322918
177.0,120.0,-0.16172480797641145,500,-57.0,-0.28438477659385886,338.27519202358854,1642509724.1323817
177.0,120.0,-0.16172480797641145,500,-57.0,-0.28438477659385886,338.27519202358854,1642509724.132474
177.0,120.0,-0.16172480797641145,500,-57.0,-0.28438477659385886,338.27519202358854,1642509724.132565
