front[mm],rear[mm],PID Align setpoint,PID Distance setpoint,error[mm],angle[rad],distance[mm],time[s],rw_speed[rad/s],lw_speeed[rad/s]
198.0,199.0,-0.1524507238263143,500,1.0,0.005128160174234396,347.5492761736857,1642518908.6953444,0.0,0.0
198.0,199.0,-0.1524507238263143,500,1.0,0.005128160174234396,347.5492761736857,1642518908.6954682,0.0,0.0
198.0,199.0,-0.1524507238263143,500,1.0,0.005128160174234396,347.5492761736857,1642518908.695543,0.0,0.0
198.0,199.0,-0.1524507238263143,500,1.0,0.005128160174234396,347.5492761736857,1642518908.695615,0.0,0.0
198.0,199.0,-0.1524507238263143,500,1.0,0.005128160174234396,347.5492761736857,1642518908.7124963,0.0,0.0
198.0,199.0,-0.15337947929148465,500,1.0,0.005128160174234396,346.62052070851536,1642518908.7126386,0.0,0.0
198.0,199.0,-0.15337947929148465,500,1.0,0.005128160174234396,346.62052070851536,1642518908.7126822,0.0,0.0
198.0,201.0,-0.15337947929148465,500,3.0,0.01538340178059515,346.62052070851536,1642518908.7127385,0.0,0.0
198.0,201.0,-0.15337947929148465,500,3.0,0.01538340178059515,346.62052070851536,1642518908.7128253,0.0,0.0
198.0,201.0,-0.15337947929148465,500,3.0,0.01538340178059515,346.62052070851536,1642518908.7128668,0.0,0.0
198.0,201.0,-0.15337947929148465,500,3.0,0.01538340178059515,346.62052070851536,1642518908.7129154,0.0,0.0
198.0,201.0,-0.15337947929148465,500,3.0,0.01538340178059515,346.62052070851536,1642518908.7129767,0.0,0.0
198.0,201.0,-0.15337947929148465,500,3.0,0.01538340178059515,346.62052070851536,1642518908.7130225,0.0,0.0
198.0,201.0,-0.15337947929148465,500,3.0,0.01538340178059515,346.62052070851536,1642518908.713068,0.0,0.0
198.0,201.0,-0.15337947929148465,500,3.0,0.01538340178059515,346.62052070851536,1642518908.7130997,0.0,0.0
198.0,201.0,-0.15337947929148465,500,3.0,0.01538340178059515,346.62052070851536,1642518908.7131422,0.0,0.0
198.0,201.0,-0.15337947929148465,500,3.0,0.01538340178059515,346.62052070851536,1642518908.7131712,0.0,0.0
198.0,201.0,-0.15337947929148465,500,3.0,0.01538340178059515,346.62052070851536,1642518908.7131999,0.0,0.0
198.0,201.0,-0.15337947929148465,500,3.0,0.01538340178059515,346.62052070851536,1642518908.7132287,0.0,0.0
198.0,201.0,-0.15337947929148465,500,3.0,0.01538340178059515,346.62052070851536,1642518908.7132573,0.0,0.0
198.0,201.0,-0.15337947929148465,500,3.0,0.01538340178059515,346.62052070851536,1642518908.7132864,0.0,0.0
198.0,201.0,-0.15337947929148465,500,3.0,0.01538340178059515,346.62052070851536,1642518908.7133145,0.0,0.0
198.0,201.0,-0.15337947929148465,500,3.0,0.01538340178059515,346.62052070851536,1642518908.713343,0.0,0.0
198.0,201.0,-0.15337947929148465,500,3.0,0.01538340178059515,346.62052070851536,1642518908.7133713,0.0,0.0
