front[mm],rear[mm],PID Align setpoint,PID Distance setpoint,error[mm],angle[rad],distance[mm],time[s]
160.0,162.0,-0.3,500.0,2.0,0.010256050641667055,309.09143546049967,0.005553483963012695
160.0,162.0,-0.3,500.0,2.0,0.010256050641667055,309.09143546049967,0.0057218074798583984
160.0,162.0,-0.3,500.0,2.0,0.010256050641667055,309.09143546049967,0.011072397232055664
160.0,162.0,-0.3,500.0,2.0,0.010256050641667055,309.09143546049967,0.011188983917236328
160.0,162.0,-0.3,500.0,2.0,0.010256050641667055,309.09143546049967,0.011253595352172852
160.0,162.0,-0.3,500.0,2.0,0.010256050641667055,309.09143546049967,0.011312484741210938
160.0,162.0,-0.3,500.0,2.0,0.010256050641667055,309.09143546049967,0.011368513107299805
160.0,162.0,-0.3,500.0,2.0,0.010256050641667055,309.09143546049967,0.011422157287597656
160.0,162.0,-0.3,500.0,2.0,0.010256050641667055,309.09143546049967,0.011477947235107422
160.0,162.0,-0.3,500.0,2.0,0.010256050641667055,309.09143546049967,0.011533737182617188
160.0,162.0,-0.3,500.0,2.0,0.010256050641667055,309.09143546049967,0.01158905029296875
160.0,162.0,-0.3,500.0,2.0,0.010256050641667055,309.09143546049967,0.011644124984741211
160.0,162.0,-0.3,500.0,2.0,0.010256050641667055,309.09143546049967,0.01169729232788086
160.0,162.0,-0.3,500.0,2.0,0.010256050641667055,309.09143546049967,0.011751890182495117
160.0,162.0,-0.3,500.0,2.0,0.010256050641667055,309.09143546049967,0.011805295944213867
160.0,162.0,-0.3,500.0,2.0,0.010256050641667055,309.09143546049967,0.011860370635986328
160.0,162.0,-0.3,500.0,2.0,0.010256050641667055,309.09143546049967,0.011915206909179688
160.0,162.0,-0.3,500.0,2.0,0.010256050641667055,309.09143546049967,0.011968612670898438
160.0,162.0,-0.3,500.0,2.0,0.010256050641667055,309.09143546049967,0.012027978897094727
160.0,162.0,-0.3,500.0,2.0,0.010256050641667055,309.09143546049967,0.012084007263183594
160.0,162.0,-0.3,500.0,2.0,0.010256050641667055,309.09143546049967,0.012137889862060547
160.0,162.0,-0.3,500.0,2.0,0.010256050641667055,309.09143546049967,0.01220250129699707
