front[mm],rear[mm],PID Align setpoint,PID Distance setpoint,error[mm],angle[rad],distance[mm],time[s]
566.0,581.0,0.3,500.0,15.0,0.07677189126977804,707.2184162161604,0.3910527229309082
566.0,581.0,0.3,500.0,15.0,0.07677189126977804,707.2184162161604,0.39113473892211914
566.0,581.0,0.3,500.0,15.0,0.07677189126977804,707.2184162161604,0.39122438430786133
566.0,581.0,0.3,500.0,15.0,0.07677189126977804,707.2184162161604,0.3913118839263916
566.0,581.0,0.3,500.0,15.0,0.07677189126977804,707.2184162161604,0.3913917541503906
566.0,581.0,0.3,500.0,15.0,0.07677189126977804,707.2184162161604,0.3914761543273926
566.0,581.0,0.3,500.0,15.0,0.07677189126977804,707.2184162161604,0.39156293869018555
566.0,581.0,0.3,500.0,15.0,0.07677189126977804,707.2184162161604,0.39165234565734863
566.0,581.0,0.3,500.0,15.0,0.07677189126977804,707.2184162161604,0.3917419910430908
566.0,581.0,0.3,500.0,15.0,0.07677189126977804,707.2184162161604,0.3918459415435791
566.0,581.0,0.3,500.0,15.0,0.07677189126977804,707.2184162161604,0.39192914962768555
566.0,581.0,0.3,500.0,15.0,0.07677189126977804,707.2184162161604,0.3981461524963379
566.0,581.0,0.3,500.0,15.0,0.07677189126977804,707.2184162161604,0.398235559463501
570.0,581.0,0.3,500.0,11.0,0.056350535712642154,713.9572621563649,0.3983039855957031
570.0,581.0,0.3,500.0,11.0,0.056350535712642154,713.9572621563649,0.39836645126342773
570.0,581.0,0.3,500.0,11.0,0.056350535712642154,713.9572621563649,0.39842796325683594
570.0,581.0,0.3,500.0,11.0,0.056350535712642154,713.9572621563649,0.39848852157592773
570.0,581.0,0.3,500.0,11.0,0.056350535712642154,713.9572621563649,0.39854884147644043
570.0,581.0,0.3,500.0,11.0,0.056350535712642154,713.9572621563649,0.3986086845397949
570.0,581.0,0.3,500.0,11.0,0.056350535712642154,713.9572621563649,0.3986690044403076
570.0,581.0,0.3,500.0,11.0,0.056350535712642154,713.9572621563649,0.3987281322479248
