front[mm],rear[mm],PID Align setpoint,PID Distance setpoint,error[mm],angle[rad],distance[mm],time[s]
0,0,-0.3,500,0,0.0,0,1642083116.8401027
0,0,-0.3,500,0,0.0,0,1642083116.8403106
160.0,162.0,-0.3,500,2.0,0.010256050641667055,0,1642083116.8456564
160.0,162.0,-0.3,500,2.0,0.010256050641667055,0,1642083116.8458247
160.0,162.0,-0.3,500,2.0,0.010256050641667055,0,1642083116.8511753
160.0,162.0,-0.3,500,2.0,0.010256050641667055,0,1642083116.8512921
160.0,162.0,-0.3,500,2.0,0.010256050641667055,0,1642083116.8513563
160.0,162.0,-0.3,500,2.0,0.010256050641667055,0,1642083116.8514154
160.0,162.0,-0.3,500,2.0,0.010256050641667055,0,1642083116.8514714
160.0,162.0,-0.3,500,2.0,0.010256050641667055,0,1642083116.851525
160.0,162.0,-0.3,500,2.0,0.010256050641667055,0,1642083116.8515809
160.0,162.0,-0.3,500,2.0,0.010256050641667055,0,1642083116.8516366
160.0,162.0,-0.3,500,2.0,0.010256050641667055,0,1642083116.851692
160.0,162.0,-0.3,500,2.0,0.010256050641667055,0,1642083116.851747
160.0,162.0,-0.3,500,2.0,0.010256050641667055,0,1642083116.8518002
160.0,162.0,-0.3,500,2.0,0.010256050641667055,0,1642083116.8518548
160.0,162.0,-0.3,500,2.0,0.010256050641667055,0,1642083116.8519082
160.0,162.0,-0.3,500,2.0,0.010256050641667055,0,1642083116.8519633
160.0,162.0,-0.3,500,2.0,0.010256050641667055,0,1642083116.852018
160.0,162.0,-0.3,500,2.0,0.010256050641667055,0,1642083116.8520715
160.0,162.0,-0.3,500,2.0,0.010256050641667055,0,1642083116.8521307
160.0,162.0,-0.3,500,2.0,0.010256050641667055,0,1642083116.8521867
160.0,162.0,-0.3,500,2.0,0.010256050641667055,0,1642083116.8522408
160.0,162.0,-0.3,500,2.0,0.010256050641667055,0,1642083116.8523054
160.0,162.0,-0.3,500,2.0,0.010256050641667055,0,1642083116.8523607
160.0,162.0,-0.3,500,2.0,0.010256050641667055,0,1642083116.8524163
160.0,162.0,-0.3,500,2.0,0.010256050641667055,0,1642083116.852471
160.0,162.0,-0.3,500,2.0,0.010256050641667055,0,1642083116.8525395
160.0,162.0,-0.3,500,2.0,0.010256050641667055,0,1642083116.8525946
160.0,162.0,-0.3,500,2.0,0.010256050641667055,0,1642083116.852648
160.0,162.0,-0.3,500,2.0,0.010256050641667055,0,1642083116.852703
160.0,162.0,-0.3,500,2.0,0.010256050641667055,0,1642083116.8527572
160.0,162.0,-0.3,500,2.0,0.010256050641667055,0,1642083116.8528104
160.0,162.0,-0.3,500,2.0,0.010256050641667055,0,1642083116.8528652
160.0,162.0,-0.3,500,2.0,0.010256050641667055,0,1642083116.8529193
160.0,162.0,-0.3,500,2.0,0.010256050641667055,0,1642083116.8529742
160.0,162.0,-0.3,500,2.0,0.010256050641667055,0,1642083116.8530278
160.0,162.0,-0.3,500,2.0,0.010256050641667055,0,1642083116.8530827
160.0,162.0,-0.3,500,2.0,0.010256050641667055,0,1642083116.8531415
160.0,162.0,-0.3,500,2.0,0.010256050641667055,0,1642083116.8531969
160.0,162.0,-0.3,500,2.0,0.010256050641667055,0,1642083116.8532524
160.0,162.0,-0.3,500,2.0,0.010256050641667055,0,1642083116.853317
160.0,162.0,-0.3,500,2.0,0.010256050641667055,0,1642083116.8533723
160.0,162.0,-0.3,500,2.0,0.010256050641667055,0,1642083116.8534272
160.0,162.0,-0.3,500,2.0,0.010256050641667055,0,1642083116.8534803
160.0,162.0,-0.3,500,2.0,0.010256050641667055,0,1642083116.8535438
160.0,162.0,-0.3,500,2.0,0.010256050641667055,0,1642083116.8536005
160.0,162.0,-0.3,500,2.0,0.010256050641667055,0,1642083116.8536558
160.0,162.0,-0.3,500,2.0,0.010256050641667055,0,1642083116.8537128
160.0,162.0,-0.3,500,2.0,0.010256050641667055,0,1642083116.8537686
160.0,162.0,-0.3,500,2.0,0.010256050641667055,0,1642083116.853825
160.0,162.0,-0.3,500,2.0,0.010256050641667055,0,1642083116.853881
160.0,162.0,-0.3,500,2.0,0.010256050641667055,0,1642083116.8539476
160.0,162.0,-0.3,500,2.0,0.010256050641667055,0,1642083116.8540132
160.0,162.0,-0.3,500,2.0,0.010256050641667055,0,1642083116.8540754
160.0,162.0,-0.3,500,2.0,0.010256050641667055,0,1642083116.8541389
160.0,162.0,-0.3,500,2.0,0.010256050641667055,0,1642083116.8542075
160.0,162.0,-0.3,500,2.0,0.010256050641667055,0,1642083116.8546796
160.0,162.0,-0.3,500,2.0,0.010256050641667055,0,1642083116.8713458
160.0,162.0,-0.3,500,2.0,0.010256050641667055,0,1642083116.8714454
160.0,162.0,-0.3,500,2.0,0.010256050641667055,0,1642083116.8714778
161.0,158.0,-0.3,500,-3.0,-0.01538340178059515,0,1642083116.8715458
161.0,158.0,-0.3,500,-3.0,-0.01538340178059515,0,1642083116.8829587
161.0,158.0,-0.3,500,-3.0,-0.01538340178059515,0,1642083116.8831713
161.0,158.0,-0.3,500,-3.0,-0.01538340178059515,0,1642083116.8832223
161.0,158.0,-0.3,500,-3.0,-0.01538340178059515,0,1642083116.8832593
161.0,158.0,-0.3,500,-3.0,-0.01538340178059515,0,1642083116.8832908
161.0,158.0,-0.3,500,-3.0,-0.01538340178059515,0,1642083116.8833423
161.0,158.0,-0.3,500,-3.0,-0.01538340178059515,0,1642083116.8834023
161.0,158.0,-0.3,500,-3.0,-0.01538340178059515,0,1642083116.8834338
161.0,158.0,-0.3,500,-3.0,-0.01538340178059515,0,1642083116.8834643
161.0,158.0,-0.3,500,-3.0,-0.01538340178059515,0,1642083116.8834898
161.0,158.0,-0.3,500,-3.0,-0.01538340178059515,0,1642083116.883515
161.0,158.0,-0.3,500,-3.0,-0.01538340178059515,0,1642083116.8835404
161.0,158.0,-0.3,500,-3.0,-0.01538340178059515,0,1642083116.883565
161.0,158.0,-0.3,500,-3.0,-0.01538340178059515,0,1642083116.883604
