front[mm],rear[mm],PID Align setpoint,PID Distance setpoint,error[mm],angle[rad],distance[mm],time[s]
0,0,0.3,500,0,0.0,0,1642083340.5941381
0,0,0.3,500,0,0.0,0,1642083340.594423
876.0,892.0,0.3,500,16.0,0.08186788792469124,0,1642083340.6052635
876.0,892.0,0.3,500,16.0,0.08186788792469124,0,1642083340.605535
876.0,892.0,0.3,500,16.0,0.08186788792469124,0,1642083340.6056774
876.0,892.0,0.3,500,16.0,0.08186788792469124,0,1642083340.6057932
876.0,892.0,0.3,500,16.0,0.08186788792469124,0,1642083340.6059344
876.0,892.0,0.3,500,16.0,0.08186788792469124,0,1642083340.606021
876.0,892.0,0.3,500,16.0,0.08186788792469124,0,1642083340.6061094
876.0,892.0,0.3,500,16.0,0.08186788792469124,0,1642083340.6062143
876.0,892.0,0.3,500,16.0,0.08186788792469124,0,1642083340.60632
876.0,892.0,0.3,500,16.0,0.08186788792469124,0,1642083340.6063957
876.0,892.0,0.3,500,16.0,0.08186788792469124,0,1642083340.6065
876.0,892.0,0.3,500,16.0,0.08186788792469124,0,1642083340.6066196
876.0,892.0,0.3,500,16.0,0.08186788792469124,0,1642083340.6066978
876.0,892.0,0.3,500,16.0,0.08186788792469124,0,1642083340.606772
876.0,892.0,0.3,500,16.0,0.08186788792469124,0,1642083340.606845
876.0,892.0,0.3,500,16.0,0.08186788792469124,0,1642083340.606917
876.0,892.0,0.3,500,16.0,0.08186788792469124,0,1642083340.6069903
876.0,892.0,0.3,500,16.0,0.08186788792469124,0,1642083340.6070623
876.0,892.0,0.3,500,16.0,0.08186788792469124,0,1642083340.6071339
876.0,892.0,0.3,500,16.0,0.08186788792469124,0,1642083340.6072047
876.0,892.0,0.3,500,16.0,0.08186788792469124,0,1642083340.6072757
876.0,892.0,0.3,500,16.0,0.08186788792469124,0,1642083340.6073587
876.0,892.0,0.3,500,16.0,0.08186788792469124,0,1642083340.607435
876.0,892.0,0.3,500,16.0,0.08186788792469124,0,1642083340.6075265
876.0,892.0,0.3,500,16.0,0.08186788792469124,0,1642083340.607606
876.0,892.0,0.3,500,16.0,0.08186788792469124,0,1642083340.6077144
876.0,892.0,0.3,500,16.0,0.08186788792469124,0,1642083340.6078067
876.0,892.0,0.3,500,16.0,0.08186788792469124,0,1642083340.6078846
876.0,892.0,0.3,500,16.0,0.08186788792469124,0,1642083340.6079605
876.0,892.0,0.3,500,16.0,0.08186788792469124,0,1642083340.6080363
876.0,892.0,0.3,500,16.0,0.08186788792469124,0,1642083340.6081123
876.0,892.0,0.3,500,16.0,0.08186788792469124,0,1642083340.6082008
876.0,892.0,0.3,500,16.0,0.08186788792469124,0,1642083340.6082869
876.0,892.0,0.3,500,16.0,0.08186788792469124,0,1642083340.6083727
876.0,892.0,0.3,500,16.0,0.08186788792469124,0,1642083340.6084583
876.0,892.0,0.3,500,16.0,0.08186788792469124,0,1642083340.6085634
876.0,892.0,0.3,500,16.0,0.08186788792469124,0,1642083340.608652
876.0,892.0,0.3,500,16.0,0.08186788792469124,0,1642083340.6087468
876.0,892.0,0.3,500,16.0,0.08186788792469124,0,1642083340.620129
876.0,892.0,0.3,500,16.0,0.08186788792469124,0,1642083340.620357
876.0,892.0,0.3,500,16.0,0.08186788792469124,0,1642083340.6204784
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6205657
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6206741
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6207857
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6208897
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6209724
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6210477
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6211262
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.621204
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6213007
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.621388
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.621466
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6215773
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6216905
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.621771
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6218586
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6219919
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.622075
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6221852
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6222713
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.622387
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6224966
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.622614
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.622693
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.622771
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.622848
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6229274
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6230044
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6230845
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6231565
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6232204
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6232865
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6233885
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6234777
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6235507
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6236167
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6236947
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6237748
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.623839
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6239033
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.623967
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6240325
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6240976
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6241617
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.624226
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6242893
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6243553
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6244338
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6244996
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6245692
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6246352
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.624701
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6247647
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6248283
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6248922
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6249557
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6250198
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6250834
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6251462
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6252093
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.625273
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.625337
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.625401
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6254854
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6255722
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6256382
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6257045
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6257687
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6258326
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6258955
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6259592
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6260228
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6260865
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6261487
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6262124
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6262758
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6263404
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.626404
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6264665
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6265435
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6266146
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.637439
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6375725
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6376984
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6377866
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6378865
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6379893
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6380885
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6381903
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.638281
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.638406
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6385067
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.63861
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6386933
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6387804
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6388648
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6389415
881.0,894.0,0.3,500,13.0,0.06656816377582381,0,1642083340.6390176
