front[mm],rear[mm],PID Align setpoint,PID Distance setpoint,error[mm],angle[rad],distance[mm],time[s]
0,0,-0.3,500,0,0.0,0,1642082962.7881904
0,0,-0.3,500,0,0.0,0,1642082962.7882938
566.0,0,-0.3,500,-566.0,-1.2390091310814844,0,1642082962.788367
566.0,0,-0.3,500,-566.0,-1.2390091310814844,0,1642082962.788429
566.0,0,-0.3,500,-566.0,-1.2390091310814844,0,1642082962.7885122
566.0,0,-0.3,500,-566.0,-1.2390091310814844,0,1642082962.7885993
566.0,0,-0.3,500,-566.0,-1.2390091310814844,0,1642082962.7886713
566.0,0,-0.3,500,-566.0,-1.2390091310814844,0,1642082962.7887309
566.0,0,-0.3,500,-566.0,-1.2390091310814844,0,1642082962.7888024
566.0,0,-0.3,500,-566.0,-1.2390091310814844,0,1642082962.7888618
566.0,0,-0.3,500,-566.0,-1.2390091310814844,0,1642082962.7889209
566.0,0,-0.3,500,-566.0,-1.2390091310814844,0,1642082962.788978
566.0,0,-0.3,500,-566.0,-1.2390091310814844,0,1642082962.789043
566.0,0,-0.3,500,-566.0,-1.2390091310814844,0,1642082962.7891135
566.0,0,-0.3,500,-566.0,-1.2390091310814844,0,1642082962.7891765
566.0,0,-0.3,500,-566.0,-1.2390091310814844,0,1642082962.789235
566.0,0,-0.3,500,-566.0,-1.2390091310814844,0,1642082962.7892945
566.0,0,-0.3,500,-566.0,-1.2390091310814844,0,1642082962.7893522
566.0,0,-0.3,500,-566.0,-1.2390091310814844,0,1642082962.7894104
566.0,0,-0.3,500,-566.0,-1.2390091310814844,0,1642082962.7894666
566.0,0,-0.3,500,-566.0,-1.2390091310814844,0,1642082962.789545
566.0,0,-0.3,500,-566.0,-1.2390091310814844,0,1642082962.789619
566.0,0,-0.3,500,-566.0,-1.2390091310814844,0,1642082962.8008006
566.0,0,-0.3,500,-566.0,-1.2390091310814844,0,1642082962.801059
566.0,0,-0.3,500,-566.0,-1.2390091310814844,0,1642082962.8011637
566.0,0,-0.3,500,-566.0,-1.2390091310814844,0,1642082962.8012607
566.0,0,-0.3,500,-566.0,-1.2390091310814844,0,1642082962.8013504
566.0,0,-0.3,500,-566.0,-1.2390091310814844,0,1642082962.8014393
566.0,0,-0.3,500,-566.0,-1.2390091310814844,0,1642082962.8015583
566.0,0,-0.3,500,-566.0,-1.2390091310814844,0,1642082962.8068786
566.0,0,-0.3,500,-566.0,-1.2390091310814844,0,1642082962.807139
566.0,0,-0.3,500,-566.0,-1.2390091310814844,0,1642082962.8072429
566.0,0,-0.3,500,-566.0,-1.2390091310814844,0,1642082962.807355
566.0,0,-0.3,500,-566.0,-1.2390091310814844,0,1642082962.807433
566.0,0,-0.3,500,-566.0,-1.2390091310814844,0,1642082962.8075047
566.0,0,-0.3,500,-566.0,-1.2390091310814844,0,1642082962.80758
566.0,0,-0.3,500,-566.0,-1.2390091310814844,0,1642082962.8076649
566.0,0,-0.3,500,-566.0,-1.2390091310814844,0,1642082962.8077285
566.0,0,-0.3,500,-566.0,-1.2390091310814844,0,1642082962.807793
566.0,0,-0.3,500,-566.0,-1.2390091310814844,0,1642082962.8078578
566.0,0,-0.3,500,-566.0,-1.2390091310814844,0,1642082962.807921
566.0,0,-0.3,500,-566.0,-1.2390091310814844,0,1642082962.8079777
566.0,0,-0.3,500,-566.0,-1.2390091310814844,0,1642082962.8080606
566.0,0,-0.3,500,-566.0,-1.2390091310814844,0,1642082962.8081234
566.0,0,-0.3,500,-566.0,-1.2390091310814844,0,1642082962.8081827
566.0,0,-0.3,500,-566.0,-1.2390091310814844,0,1642082962.8082402
566.0,0,-0.3,500,-566.0,-1.2390091310814844,0,1642082962.820125
566.0,0,-0.3,500,-566.0,-1.2390091310814844,0,1642082962.8202755
566.0,0,-0.3,500,-566.0,-1.2390091310814844,0,1642082962.8203511
566.0,0,-0.3,500,-566.0,-1.2390091310814844,0,1642082962.8204951
566.0,0,-0.3,500,-566.0,-1.2390091310814844,0,1642082962.8206167
566.0,0,-0.3,500,-566.0,-1.2390091310814844,0,1642082962.8206818
