pid_align,output_align,error,angle,distance
-0.3,-0.6448872040500646,0,0.0,150.0
-0.3,-0.6451833975000681,0,0.0,150.0
-0.3,-0.6453947547000553,0,0.0,150.0
-0.3,-0.6453947547000553,0,0.0,150.0
-0.3,-0.6453947547000553,0,0.0,150.0
-0.3,-0.6456118633499955,0,0.0,150.0
-0.3,-0.6456118633499955,0,0.0,150.0
-0.3,-0.6456118633499955,0,0.0,150.0
-0.3,-0.6458093920501142,0,0.0,150.0
-0.3,-0.6458093920501142,0,0.0,150.0
-0.3,-0.6458093920501142,0,0.0,150.0
-0.3,-0.6460386531000495,0,0.0,150.0
-0.3,-0.6460386531000495,0,0.0,150.0
-0.3,-0.6460386531000495,0,0.0,150.0
-0.3,-0.6460386531000495,0,0.0,150.0
-0.3,-0.6460386531000495,0,0.0,150.0
-0.3,-0.6460386531000495,0,0.0,150.0
-0.3,-0.6460386531000495,0,0.0,150.0
-0.3,-0.6462059998500536,0,0.0,150.0
-0.3,-0.6462059998500536,0,0.0,150.0
-0.3,-0.6462059998500536,0,0.0,150.0
-0.3,-0.6462059998500536,0,0.0,150.0
-0.3,-0.6462059998500536,0,0.0,150.0
-0.3,-0.6462059998500536,0,0.0,150.0
-0.3,-0.6462059998500536,0,0.0,150.0
-0.3,-0.6462059998500536,0,0.0,150.0
-0.3,-0.6463648293000915,0,0.0,150.0
-0.3,-0.6463648293000915,0,0.0,150.0
-0.3,-0.6463648293000915,0,0.0,150.0
-0.3,-0.6463648293000915,0,0.0,150.0
-0.3,-0.6465457218000211,0,0.0,150.0
-0.3,-0.6465457218000211,0,0.0,150.0
-0.3,-0.6465457218000211,0,0.0,150.0
-0.3,-0.6465457218000211,0,0.0,150.0
-0.3,-0.6465457218000211,0,0.0,150.0
-0.3,-0.6467056410000623,0,0.0,150.0
-0.3,-0.6467056410000623,0,0.0,150.0
-0.3,-0.6467056410000623,0,0.0,150.0
-0.3,-0.6467056410000623,0,0.0,150.0
-0.3,-0.6467056410000623,0,0.0,150.0
-0.3,-0.6467056410000623,0,0.0,150.0
-0.3,-0.6467056410000623,0,0.0,150.0
-0.3,-0.646885621950014,0,0.0,150.0
-0.3,-0.646885621950014,0,0.0,150.0
-0.3,-0.646885621950014,0,0.0,150.0
-0.3,-0.646885621950014,0,0.0,150.0
-0.3,-0.646885621950014,0,0.0,150.0
-0.3,-0.646885621950014,0,0.0,150.0
-0.3,-0.646885621950014,0,0.0,150.0
-0.3,-0.646885621950014,0,0.0,150.0
-0.3,-0.646885621950014,0,0.0,150.0
-0.3,-0.646885621950014,0,0.0,150.0
-0.3,-0.646885621950014,0,0.0,150.0
-0.3,-0.646885621950014,0,0.0,150.0
-0.3,-0.646885621950014,0,0.0,150.0
-0.3,-0.646885621950014,0,0.0,150.0
-0.3,-0.646885621950014,0,0.0,150.0
-0.3,-0.646885621950014,0,0.0,150.0
-0.3,-0.646885621950014,0,0.0,150.0
-0.3,-0.646885621950014,0,0.0,150.0
-0.3,-0.646885621950014,0,0.0,150.0
-0.3,-0.646885621950014,0,0.0,150.0
-0.3,-0.646885621950014,0,0.0,150.0
-0.3,-0.646885621950014,0,0.0,150.0
-0.3,-0.646885621950014,0,0.0,150.0
-0.3,-0.646885621950014,0,0.0,150.0
-0.3,-0.646885621950014,0,0.0,150.0
-0.3,-0.646885621950014,0,0.0,150.0
-0.3,-0.6471197335500165,0,0.0,150.0
-0.3,-0.6471197335500165,0,0.0,150.0
-0.3,-0.6471197335500165,0,0.0,150.0
-0.3,-0.6471197335500165,0,0.0,150.0
-0.3,-0.6471197335500165,0,0.0,150.0
-0.3,-0.6471197335500165,0,0.0,150.0
-0.3,-0.6471197335500165,0,0.0,150.0
-0.3,-0.6471197335500165,0,0.0,150.0
-0.3,-0.6471197335500165,0,0.0,150.0
-0.3,-0.6471197335500165,0,0.0,150.0
-0.3,-0.6471197335500165,0,0.0,150.0
-0.3,-0.6471197335500165,0,0.0,150.0
-0.3,-0.6471197335500165,0,0.0,150.0
-0.3,-0.6471197335500165,0,0.0,150.0
-0.3,-0.6471197335500165,0,0.0,150.0
-0.3,-0.6471197335500165,0,0.0,150.0
-0.3,-0.6471197335500165,0,0.0,150.0
-0.3,-0.6471197335500165,0,0.0,150.0
-0.3,-0.6472702764001043,0,0.0,150.0
-0.3,-0.6472702764001043,0,0.0,150.0
-0.3,-0.6472702764001043,0,0.0,150.0
-0.3,-0.6472702764001043,0,0.0,150.0
-0.3,-0.6472702764001043,0,0.0,150.0
-0.3,-0.6472702764001043,0,0.0,150.0
-0.3,-0.6472702764001043,0,0.0,150.0
-0.3,-0.6472702764001043,0,0.0,150.0
-0.3,-0.6472702764001043,0,0.0,150.0
-0.3,-0.6472702764001043,0,0.0,150.0
-0.3,-0.6472702764001043,0,0.0,150.0
-0.3,-0.6472702764001043,0,0.0,150.0
-0.3,-0.6472702764001043,0,0.0,150.0
-0.3,-0.6472702764001043,0,0.0,150.0
-0.3,-0.6472702764001043,0,0.0,150.0
-0.3,-0.6472702764001043,0,0.0,150.0
-0.3,-0.6472702764001043,0,0.0,150.0
-0.3,-0.6474219507000271,0,0.0,150.0
-0.3,-0.6474219507000271,0,0.0,150.0
-0.3,-0.6474219507000271,0,0.0,150.0
-0.3,-0.6474219507000271,0,0.0,150.0
-0.3,-0.6474219507000271,0,0.0,150.0
-0.3,-0.6474219507000271,0,0.0,150.0
-0.3,-0.6474219507000271,0,0.0,150.0
-0.3,-0.6474219507000271,0,0.0,150.0
-0.3,-0.6474219507000271,0,0.0,150.0
-0.3,-0.6475754269500612,0,0.0,150.0
-0.3,-0.6475754269500612,0,0.0,150.0
-0.3,-0.6475754269500612,0,0.0,150.0
-0.3,-0.6475754269500612,0,0.0,150.0
-0.3,-0.6475754269500612,0,0.0,150.0
-0.3,-0.6475754269500612,0,0.0,150.0
-0.3,-0.6475754269500612,0,0.0,150.0
-0.3,-0.6475754269500612,0,0.0,150.0
-0.3,-0.6475754269500612,0,0.0,150.0
-0.3,-0.6475754269500612,0,0.0,150.0
-0.3,-0.6475754269500612,0,0.0,150.0
-0.3,-0.6475754269500612,0,0.0,150.0
-0.3,-0.6475754269500612,0,0.0,150.0
-0.3,-0.6475754269500612,0,0.0,150.0
-0.3,-0.6475754269500612,0,0.0,150.0
-0.3,-0.6475754269500612,0,0.0,150.0
-0.3,-0.6475754269500612,0,0.0,150.0
-0.3,-0.6475754269500612,0,0.0,150.0
-0.3,-0.6475754269500612,0,0.0,150.0
-0.3,-0.6475754269500612,0,0.0,150.0
-0.3,-0.6475754269500612,0,0.0,150.0
-0.3,-0.6475754269500612,0,0.0,150.0
-0.3,-0.6477305899500607,0,0.0,150.0
-0.3,-0.6477305899500607,0,0.0,150.0
-0.3,-0.6477305899500607,0,0.0,150.0
-0.3,-0.6477305899500607,0,0.0,150.0
-0.3,-0.6477305899500607,0,0.0,150.0
-0.3,-0.6477305899500607,0,0.0,150.0
-0.3,-0.6477305899500607,0,0.0,150.0
-0.3,-0.6477305899500607,0,0.0,150.0
-0.3,-0.6477305899500607,0,0.0,150.0
-0.3,-0.6477305899500607,0,0.0,150.0
-0.3,-0.6477305899500607,0,0.0,150.0
-0.3,-0.6477305899500607,0,0.0,150.0
-0.3,-0.6477305899500607,0,0.0,150.0
-0.3,-0.6477305899500607,0,0.0,150.0
-0.3,-0.6477305899500607,0,0.0,150.0
-0.3,-0.6477305899500607,0,0.0,150.0
-0.3,-0.6477305899500607,0,0.0,150.0
-0.3,-0.6477305899500607,0,0.0,150.0
-0.3,-0.6477305899500607,0,0.0,150.0
-0.3,-0.6477305899500607,0,0.0,150.0
-0.3,-0.6477305899500607,0,0.0,150.0
-0.3,-0.6477305899500607,0,0.0,150.0
-0.3,-0.6479291870999987,0,0.0,150.0
-0.3,-0.6479291870999987,0,0.0,150.0
-0.3,-0.6479291870999987,0,0.0,150.0
-0.3,-0.6479291870999987,0,0.0,150.0
-0.3,-0.6479291870999987,0,0.0,150.0
-0.3,-0.6479291870999987,0,0.0,150.0
-0.3,-0.6479291870999987,0,0.0,150.0
-0.3,-0.6479291870999987,0,0.0,150.0
-0.3,-0.6479291870999987,0,0.0,150.0
-0.3,-0.6479291870999987,0,0.0,150.0
-0.3,-0.6479291870999987,0,0.0,150.0
-0.3,-0.6479291870999987,0,0.0,150.0
-0.3,-0.6479291870999987,0,0.0,150.0
-0.3,-0.6479291870999987,0,0.0,150.0
-0.3,-0.6479291870999987,0,0.0,150.0
-0.3,-0.6479291870999987,0,0.0,150.0
-0.3,-0.648081919500055,0,0.0,150.0
-0.3,-0.648081919500055,0,0.0,150.0
-0.3,-0.648081919500055,0,0.0,150.0
-0.3,-0.648081919500055,0,0.0,150.0
-0.3,-0.648081919500055,0,0.0,150.0
-0.3,-0.648081919500055,0,0.0,150.0
-0.3,-0.648081919500055,0,0.0,150.0
-0.3,-0.648081919500055,0,0.0,150.0
-0.3,-0.648081919500055,0,0.0,150.0
-0.3,-0.648081919500055,0,0.0,150.0
-0.3,-0.648081919500055,0,0.0,150.0
-0.3,-0.648081919500055,0,0.0,150.0
-0.3,-0.648081919500055,0,0.0,150.0
-0.3,-0.648081919500055,0,0.0,150.0
-0.3,-0.648081919500055,0,0.0,150.0
-0.3,-0.648081919500055,0,0.0,150.0
-0.3,-0.648081919500055,0,0.0,150.0
-0.3,-0.648081919500055,0,0.0,150.0
-0.3,-0.648081919500055,0,0.0,150.0
-0.3,-0.648081919500055,0,0.0,150.0
-0.3,-0.648081919500055,0,0.0,150.0
-0.3,-0.648081919500055,0,0.0,150.0
-0.3,-0.6482320329001141,0,0.0,150.0
-0.3,-0.6482320329001141,0,0.0,150.0
-0.3,-0.6482320329001141,0,0.0,150.0
-0.3,-0.6482320329001141,0,0.0,150.0
-0.3,-0.6482320329001141,0,0.0,150.0
-0.3,-0.6482320329001141,0,0.0,150.0
-0.3,-0.6482320329001141,0,0.0,150.0
-0.3,-0.6482320329001141,0,0.0,150.0
-0.3,-0.6482320329001141,0,0.0,150.0
-0.3,-0.6482320329001141,0,0.0,150.0
-0.3,-0.6482320329001141,0,0.0,150.0
-0.3,-0.6482320329001141,0,0.0,150.0
-0.3,-0.6482320329001141,0,0.0,150.0
-0.3,-0.6482320329001141,0,0.0,150.0
-0.3,-0.6482320329001141,0,0.0,150.0
-0.3,-0.6482320329001141,0,0.0,150.0
-0.3,-0.6482320329001141,0,0.0,150.0
-0.3,-0.6482320329001141,0,0.0,150.0
-0.3,-0.6482320329001141,0,0.0,150.0
-0.3,-0.6482320329001141,0,0.0,150.0
-0.3,-0.6482320329001141,0,0.0,150.0
-0.3,-0.6482320329001141,0,0.0,150.0
-0.3,-0.6482320329001141,0,0.0,150.0
-0.3,-0.6482320329001141,0,0.0,150.0
-0.3,-0.6482320329001141,0,0.0,150.0
-0.3,-0.6482320329001141,0,0.0,150.0
-0.3,-0.6482320329001141,0,0.0,150.0
-0.3,-0.6483849225000086,0,0.0,150.0
-0.3,-0.6483849225000086,0,0.0,150.0
-0.3,-0.6483849225000086,0,0.0,150.0
-0.3,-0.6483849225000086,0,0.0,150.0
-0.3,-0.6483849225000086,0,0.0,150.0
-0.3,-0.6483849225000086,0,0.0,150.0
-0.3,-0.6483849225000086,0,0.0,150.0
-0.3,-0.6483849225000086,0,0.0,150.0
-0.3,-0.6483849225000086,0,0.0,150.0
-0.3,-0.6483849225000086,0,0.0,150.0
-0.3,-0.6483849225000086,0,0.0,150.0
-0.3,-0.6483849225000086,0,0.0,150.0
-0.3,-0.6483849225000086,0,0.0,150.0
-0.3,-0.6483849225000086,0,0.0,150.0
-0.3,-0.6483849225000086,0,0.0,150.0
-0.3,-0.6483849225000086,0,0.0,150.0
-0.3,-0.6483849225000086,0,0.0,150.0
-0.3,-0.6483849225000086,0,0.0,150.0
-0.3,-0.6483849225000086,0,0.0,150.0
-0.3,-0.6483849225000086,0,0.0,150.0
-0.3,-0.6483849225000086,0,0.0,150.0
-0.3,-0.6483849225000086,0,0.0,150.0
-0.3,-0.6483849225000086,0,0.0,150.0
-0.3,-0.6483849225000086,0,0.0,150.0
-0.3,-0.6483849225000086,0,0.0,150.0
-0.3,-0.6483849225000086,0,0.0,150.0
-0.3,-0.6485569836000196,0,0.0,150.0
-0.3,-0.6485569836000196,0,0.0,150.0
-0.3,-0.6485569836000196,0,0.0,150.0
-0.3,-0.6485569836000196,0,0.0,150.0
-0.3,-0.6485569836000196,0,0.0,150.0
-0.3,-0.6485569836000196,0,0.0,150.0
-0.3,-0.6485569836000196,0,0.0,150.0
-0.3,-0.6485569836000196,0,0.0,150.0
-0.3,-0.6485569836000196,0,0.0,150.0
-0.3,-0.6485569836000196,0,0.0,150.0
-0.3,-0.6485569836000196,0,0.0,150.0
-0.3,-0.6485569836000196,0,0.0,150.0
-0.3,-0.6487085635500535,0,0.0,150.0
-0.3,-0.6487085635500535,0,0.0,150.0
-0.3,-0.6487085635500535,0,0.0,150.0
-0.3,-0.6487085635500535,0,0.0,150.0
-0.3,-0.6487085635500535,0,0.0,150.0
-0.3,-0.6487085635500535,0,0.0,150.0
-0.3,-0.6487085635500535,0,0.0,150.0
-0.3,-0.6487085635500535,0,0.0,150.0
-0.3,-0.6487085635500535,0,0.0,150.0
-0.3,-0.6487085635500535,0,0.0,150.0
-0.3,-0.6487085635500535,0,0.0,150.0
-0.3,-0.6488678122500915,0,0.0,150.0
-0.3,-0.6488678122500915,0,0.0,150.0
-0.3,-0.6488678122500915,0,0.0,150.0
-0.3,-0.6488678122500915,0,0.0,150.0
-0.3,-0.6488678122500915,0,0.0,150.0
-0.3,-0.6488678122500915,0,0.0,150.0
-0.3,-0.6488678122500915,0,0.0,150.0
-0.3,-0.6488678122500915,0,0.0,150.0
-0.3,-0.6488678122500915,0,0.0,150.0
-0.3,-0.6488678122500915,0,0.0,150.0
-0.3,-0.6488678122500915,0,0.0,150.0
-0.3,-0.6488678122500915,0,0.0,150.0
-0.3,-0.6488678122500915,0,0.0,150.0
-0.3,-0.6488678122500915,0,0.0,150.0
-0.3,-0.6490259295000215,0,0.0,150.0
-0.3,-0.6490259295000215,0,0.0,150.0
-0.3,-0.6490259295000215,0,0.0,150.0
-0.3,-0.6490259295000215,0,0.0,150.0
-0.3,-0.6490259295000215,0,0.0,150.0
-0.3,-0.6490259295000215,0,0.0,150.0
-0.3,-0.6490259295000215,0,0.0,150.0
-0.3,-0.6490259295000215,0,0.0,150.0
-0.3,-0.6490259295000215,0,0.0,150.0
-0.3,-0.6490259295000215,0,0.0,150.0
-0.3,-0.6490259295000215,0,0.0,150.0
-0.3,-0.6490259295000215,0,0.0,150.0
-0.3,-0.6490259295000215,0,0.0,150.0
-0.3,-0.6491767762500331,0,0.0,150.0
-0.3,-0.6491767762500331,0,0.0,150.0
-0.3,-0.6491767762500331,0,0.0,150.0
-0.3,-0.6491767762500331,0,0.0,150.0
-0.3,-0.6491767762500331,0,0.0,150.0
-0.3,-0.6491767762500331,0,0.0,150.0
-0.3,-0.6491767762500331,0,0.0,150.0
-0.3,-0.6491767762500331,0,0.0,150.0
-0.3,-0.6491767762500331,0,0.0,150.0
-0.3,-0.6491767762500331,0,0.0,150.0
-0.3,-0.6491767762500331,0,0.0,150.0
-0.3,-0.6491767762500331,0,0.0,150.0
-0.3,-0.6491767762500331,0,0.0,150.0
-0.3,-0.6491767762500331,0,0.0,150.0
-0.3,-0.6493280838000829,0,0.0,150.0
-0.3,-0.6493280838000829,0,0.0,150.0
-0.3,-0.6493280838000829,0,0.0,150.0
-0.3,-0.6493280838000829,0,0.0,150.0
-0.3,-0.6493280838000829,0,0.0,150.0
-0.3,-0.6493280838000829,0,0.0,150.0
-0.3,-0.6493280838000829,0,0.0,150.0
-0.3,-0.6493280838000829,0,0.0,150.0
-0.3,-0.6493280838000829,0,0.0,150.0
-0.3,-0.649512171600054,0,0.0,150.0
-0.3,-0.649512171600054,0,0.0,150.0
-0.3,-0.649512171600054,0,0.0,150.0
-0.3,-0.649512171600054,0,0.0,150.0
-0.3,-0.649512171600054,0,0.0,150.0
-0.3,-0.649512171600054,0,0.0,150.0
-0.3,-0.649512171600054,0,0.0,150.0
-0.3,-0.649512171600054,0,0.0,150.0
-0.3,-0.649512171600054,0,0.0,150.0
-0.3,-0.649512171600054,0,0.0,150.0
-0.3,-0.649512171600054,0,0.0,150.0
-0.3,-0.649512171600054,0,0.0,150.0
-0.3,-0.649512171600054,0,0.0,150.0
-0.3,-0.649512171600054,0,0.0,150.0
-0.3,-0.649512171600054,0,0.0,150.0
-0.3,-0.649512171600054,0,0.0,150.0
-0.3,-0.649512171600054,0,0.0,150.0
-0.3,-0.649512171600054,0,0.0,150.0
-0.3,-0.649512171600054,0,0.0,150.0
-0.3,-0.649512171600054,0,0.0,150.0
-0.3,-0.649512171600054,0,0.0,150.0
-0.3,-0.6496659621001072,0,0.0,150.0
-0.3,-0.6496659621001072,0,0.0,150.0
-0.3,-0.6496659621001072,0,0.0,150.0
-0.3,-0.6496659621001072,0,0.0,150.0
-0.3,-0.6496659621001072,0,0.0,150.0
-0.3,-0.6496659621001072,0,0.0,150.0
-0.3,-0.6496659621001072,0,0.0,150.0
-0.3,-0.6496659621001072,0,0.0,150.0
-0.3,-0.6496659621001072,0,0.0,150.0
-0.3,-0.6496659621001072,0,0.0,150.0
-0.3,-0.6496659621001072,0,0.0,150.0
-0.3,-0.6496659621001072,0,0.0,150.0
-0.3,-0.6496659621001072,0,0.0,150.0
-0.3,-0.6496659621001072,0,0.0,150.0
-0.3,-0.6496659621001072,0,0.0,150.0
-0.3,-0.6496659621001072,0,0.0,150.0
-0.3,-0.6496659621001072,0,0.0,150.0
-0.3,-0.6496659621001072,0,0.0,150.0
-0.3,-0.6496659621001072,0,0.0,150.0
-0.3,-0.6496659621001072,0,0.0,150.0
-0.3,-0.6496659621001072,0,0.0,150.0
-0.3,-0.6496659621001072,0,0.0,150.0
-0.3,-0.6496659621001072,0,0.0,150.0
-0.3,-0.6496659621001072,0,0.0,150.0
-0.3,-0.6498194593500557,0,0.0,150.0
-0.3,-0.6498194593500557,0,0.0,150.0
-0.3,-0.6498194593500557,0,0.0,150.0
-0.3,-0.6498194593500557,0,0.0,150.0
-0.3,-0.6498194593500557,0,0.0,150.0
-0.3,-0.6498194593500557,0,0.0,150.0
-0.3,-0.6498194593500557,0,0.0,150.0
-0.3,-0.6498194593500557,0,0.0,150.0
-0.3,-0.6498194593500557,0,0.0,150.0
-0.3,-0.6498194593500557,0,0.0,150.0
-0.3,-0.6498194593500557,0,0.0,150.0
-0.3,-0.6498194593500557,0,0.0,150.0
-0.3,-0.6498194593500557,0,0.0,150.0
-0.3,-0.6498194593500557,0,0.0,150.0
-0.3,-0.6498194593500557,0,0.0,150.0
-0.3,-0.6498194593500557,0,0.0,150.0
-0.3,-0.6498194593500557,0,0.0,150.0
-0.3,-0.6498194593500557,0,0.0,150.0
-0.3,-0.6498194593500557,0,0.0,150.0
-0.3,-0.6498194593500557,0,0.0,150.0
-0.3,-0.6498194593500557,0,0.0,150.0
-0.3,-0.6498194593500557,0,0.0,150.0
-0.3,-0.649969677450099,0,0.0,150.0
-0.3,-0.649969677450099,0,0.0,150.0
-0.3,-0.649969677450099,0,0.0,150.0
-0.3,-0.649969677450099,0,0.0,150.0
-0.3,-0.649969677450099,0,0.0,150.0
-0.3,-0.649969677450099,0,0.0,150.0
-0.3,-0.649969677450099,0,0.0,150.0
-0.3,-0.649969677450099,0,0.0,150.0
-0.3,-0.649969677450099,0,0.0,150.0
-0.3,-0.649969677450099,0,0.0,150.0
-0.3,-0.649969677450099,0,0.0,150.0
-0.3,-0.649969677450099,0,0.0,150.0
-0.3,-0.649969677450099,0,0.0,150.0
-0.3,-0.649969677450099,0,0.0,150.0
-0.3,-0.650128852800026,0,0.0,150.0
-0.3,-0.650128852800026,0,0.0,150.0
-0.3,-0.650128852800026,0,0.0,150.0
-0.3,-0.650128852800026,0,0.0,150.0
-0.3,-0.650128852800026,0,0.0,150.0
-0.3,-0.650128852800026,0,0.0,150.0
-0.3,-0.650128852800026,0,0.0,150.0
-0.3,-0.650128852800026,0,0.0,150.0
-0.3,-0.650128852800026,0,0.0,150.0
-0.3,-0.650128852800026,0,0.0,150.0
-0.3,-0.650128852800026,0,0.0,150.0
-0.3,-0.650128852800026,0,0.0,150.0
-0.3,-0.650128852800026,0,0.0,150.0
-0.3,-0.650128852800026,0,0.0,150.0
-0.3,-0.650128852800026,0,0.0,150.0
-0.3,-0.650128852800026,0,0.0,150.0
-0.3,-0.650128852800026,0,0.0,150.0
-0.3,-0.650128852800026,0,0.0,150.0
-0.3,-0.650128852800026,0,0.0,150.0
-0.3,-0.650128852800026,0,0.0,150.0
-0.3,-0.650128852800026,0,0.0,150.0
-0.3,-0.650128852800026,0,0.0,150.0
-0.3,-0.650128852800026,0,0.0,150.0
-0.3,-0.650128852800026,0,0.0,150.0
-0.3,-0.650128852800026,0,0.0,150.0
-0.3,-0.650128852800026,0,0.0,150.0
-0.3,-0.650128852800026,0,0.0,150.0
-0.3,-0.6502793746500629,0,0.0,150.0
-0.3,-0.6502793746500629,0,0.0,150.0
-0.3,-0.6502793746500629,0,0.0,150.0
-0.3,-0.6502793746500629,0,0.0,150.0
-0.3,-0.6502793746500629,0,0.0,150.0
-0.3,-0.6502793746500629,0,0.0,150.0
-0.3,-0.6502793746500629,0,0.0,150.0
-0.3,-0.6502793746500629,0,0.0,150.0
-0.3,-0.6502793746500629,0,0.0,150.0
-0.3,-0.6502793746500629,0,0.0,150.0
-0.3,-0.6502793746500629,0,0.0,150.0
-0.3,-0.6502793746500629,0,0.0,150.0
-0.3,-0.6502793746500629,0,0.0,150.0
-0.3,-0.6502793746500629,0,0.0,150.0
-0.3,-0.6502793746500629,0,0.0,150.0
-0.3,-0.6502793746500629,0,0.0,150.0
-0.3,-0.6502793746500629,0,0.0,150.0
-0.3,-0.6502793746500629,0,0.0,150.0
-0.3,-0.6502793746500629,0,0.0,150.0
-0.3,-0.6502793746500629,0,0.0,150.0
-0.3,-0.6502793746500629,0,0.0,150.0
-0.3,-0.6502793746500629,0,0.0,150.0
-0.3,-0.6502793746500629,0,0.0,150.0
-0.3,-0.6502793746500629,0,0.0,150.0
-0.3,-0.6502793746500629,0,0.0,150.0
-0.3,-0.6502793746500629,0,0.0,150.0
-0.3,-0.6502793746500629,0,0.0,150.0
-0.3,-0.6504300643500301,0,0.0,150.0
-0.3,-0.6504300643500301,0,0.0,150.0
-0.3,-0.6504300643500301,0,0.0,150.0
-0.3,-0.6504300643500301,0,0.0,150.0
-0.3,-0.6504300643500301,0,0.0,150.0
-0.3,-0.6504300643500301,0,0.0,150.0
-0.3,-0.6504300643500301,0,0.0,150.0
-0.3,-0.6504300643500301,0,0.0,150.0
-0.3,-0.6504300643500301,0,0.0,150.0
-0.3,-0.6504300643500301,0,0.0,150.0
-0.3,-0.6504300643500301,0,0.0,150.0
-0.3,-0.6504300643500301,0,0.0,150.0
-0.3,-0.6504300643500301,0,0.0,150.0
-0.3,-0.6504300643500301,0,0.0,150.0
-0.3,-0.6504300643500301,0,0.0,150.0
-0.3,-0.6504300643500301,0,0.0,150.0
-0.3,-0.6504300643500301,0,0.0,150.0
-0.3,-0.6504300643500301,0,0.0,150.0
-0.3,-0.6505890299999919,0,0.0,150.0
-0.3,-0.6505890299999919,0,0.0,150.0
-0.3,-0.6505890299999919,0,0.0,150.0
-0.3,-0.6505890299999919,0,0.0,150.0
-0.3,-0.6505890299999919,0,0.0,150.0
-0.3,-0.6505890299999919,0,0.0,150.0
-0.3,-0.6505890299999919,0,0.0,150.0
-0.3,-0.6505890299999919,0,0.0,150.0
-0.3,-0.6505890299999919,0,0.0,150.0
-0.3,-0.6505890299999919,0,0.0,150.0
-0.3,-0.6505890299999919,0,0.0,150.0
-0.3,-0.6505890299999919,0,0.0,150.0
-0.3,-0.6505890299999919,0,0.0,150.0
-0.3,-0.6505890299999919,0,0.0,150.0
-0.3,-0.6505890299999919,0,0.0,150.0
-0.3,-0.6505890299999919,0,0.0,150.0
-0.3,-0.6505890299999919,0,0.0,150.0
-0.3,-0.6505890299999919,0,0.0,150.0
-0.3,-0.6505890299999919,0,0.0,150.0
-0.3,-0.6505890299999919,0,0.0,150.0
-0.3,-0.6505890299999919,0,0.0,150.0
-0.3,-0.6507414901499943,0,0.0,150.0
-0.3,-0.6507414901499943,0,0.0,150.0
-0.3,-0.6507414901499943,0,0.0,150.0
-0.3,-0.6507414901499943,0,0.0,150.0
-0.3,-0.6507414901499943,0,0.0,150.0
-0.3,-0.6507414901499943,0,0.0,150.0
-0.3,-0.6507414901499943,0,0.0,150.0
-0.3,-0.6507414901499943,0,0.0,150.0
-0.3,-0.6507414901499943,0,0.0,150.0
-0.3,-0.6507414901499943,0,0.0,150.0
-0.3,-0.6507414901499943,0,0.0,150.0
-0.3,-0.6507414901499943,0,0.0,150.0
-0.3,-0.6507414901499943,0,0.0,150.0
-0.3,-0.6507414901499943,0,0.0,150.0
-0.3,-0.6507414901499943,0,0.0,150.0
-0.3,-0.6507414901499943,0,0.0,150.0
-0.3,-0.6507414901499943,0,0.0,150.0
-0.3,-0.6507414901499943,0,0.0,150.0
-0.3,-0.6507414901499943,0,0.0,150.0
-0.3,-0.6507414901499943,0,0.0,150.0
-0.3,-0.6507414901499943,0,0.0,150.0
-0.3,-0.6507414901499943,0,0.0,150.0
-0.3,-0.6507414901499943,0,0.0,150.0
-0.3,-0.6507414901499943,0,0.0,150.0
-0.3,-0.6507414901499943,0,0.0,150.0
-0.3,-0.6507414901499943,0,0.0,150.0
-0.3,-0.6507414901499943,0,0.0,150.0
-0.3,-0.6508961082000951,0,0.0,150.0
-0.3,-0.6508961082000951,0,0.0,150.0
-0.3,-0.6508961082000951,0,0.0,150.0
-0.3,-0.6508961082000951,0,0.0,150.0
-0.3,-0.6508961082000951,0,0.0,150.0
-0.3,-0.6508961082000951,0,0.0,150.0
-0.3,-0.6508961082000951,0,0.0,150.0
-0.3,-0.6508961082000951,0,0.0,150.0
-0.3,-0.6508961082000951,0,0.0,150.0
-0.3,-0.6508961082000951,0,0.0,150.0
-0.3,-0.6508961082000951,0,0.0,150.0
-0.3,-0.6508961082000951,0,0.0,150.0
-0.3,-0.6508961082000951,0,0.0,150.0
-0.3,-0.6508961082000951,0,0.0,150.0
-0.3,-0.6508961082000951,0,0.0,150.0
-0.3,-0.6510693846000777,0,0.0,150.0
-0.3,-0.6510693846000777,0,0.0,150.0
-0.3,-0.6510693846000777,0,0.0,150.0
-0.3,-0.6513445312500152,0,0.0,150.0
-0.3,-0.6513445312500152,0,0.0,150.0
-0.3,-0.6513445312500152,0,0.0,150.0
-0.3,-0.6513445312500152,0,0.0,150.0
-0.3,-0.6513445312500152,0,0.0,150.0
-0.3,-0.6513445312500152,0,0.0,150.0
-0.3,-0.6513445312500152,0,0.0,150.0
-0.3,-0.6513445312500152,0,0.0,150.0
-0.3,-0.6513445312500152,0,0.0,150.0
-0.3,-0.6513445312500152,0,0.0,150.0
-0.3,-0.6513445312500152,0,0.0,150.0
-0.3,-0.6513445312500152,0,0.0,150.0
-0.3,-0.6513445312500152,0,0.0,150.0
-0.3,-0.6513445312500152,0,0.0,150.0
-0.3,-0.6513445312500152,0,0.0,150.0
-0.3,-0.6513445312500152,0,0.0,150.0
-0.3,-0.6513445312500152,0,0.0,150.0
-0.3,-0.6513445312500152,0,0.0,150.0
-0.3,-0.6513445312500152,0,0.0,150.0
-0.3,-0.6513445312500152,0,0.0,150.0
-0.3,-0.6513445312500152,0,0.0,150.0
-0.3,-0.6513445312500152,0,0.0,150.0
-0.3,-0.6513445312500152,0,0.0,150.0
-0.3,-0.6515309238001009,0,0.0,150.0
