Full Time,9.662449836730957,,,,,,,,,,,,,,,
Full Distance,1320,,,,,,,,,,,,,,,
Base Speed,2.5,,,,,,,,,,,,,,,
int,error[mm],angle[rad],distance[mm],rw_speed[rad/s],lw_speeed[rad/s],pozyx_x_1,pozyx_y_1,pozyx_rot_y_1,pozyx_x_2,pozyx_y_2,pozyx_rot_2,,,,,
126,1644502851.7551665,673.0,723.0,0.2742053619043321,500.0,50.0,0.25100268664303466,774.2053619043321,6.331593990325928,5.329758644104004,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
127,1644502851.769237,673.0,723.0,0.2812636329004674,500.0,50.0,0.25100268664303466,781.2636329004674,6.291519641876221,5.289685249328613,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
128,1644502851.7727473,673.0,724.0,0.2812636329004674,500.0,51.0,0.25580856461537194,781.2636329004674,6.291519641876221,5.289685249328613,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
129,1644502851.7867608,676.0,724.0,0.2812636329004674,500.0,48.0,0.2413554905754038,781.2636329004674,6.2113728523254395,5.209538459777832,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
130,1644502851.7959676,676.0,724.0,0.2812636329004674,500.0,48.0,0.2413554905754038,781.2636329004674,6.2113728523254395,5.209538459777832,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
131,1644502851.7985733,676.0,724.0,0.2812636329004674,500.0,48.0,0.2413554905754038,781.2636329004674,6.2113728523254395,5.209538459777832,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
132,1644502851.811413,676.0,724.0,0.2812636329004674,500.0,48.0,0.2413554905754038,781.2636329004674,6.291519641876221,5.2896857261657715,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
133,1644502851.8257377,676.0,724.0,0.2882075241480478,500.0,48.0,0.2413554905754038,788.2075241480478,6.331593036651611,5.409905910491943,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
134,1644502851.8344533,676.0,724.0,0.28417667753727177,500.0,48.0,0.2413554905754038,784.1766775372718,6.331593036651611,5.409905910491943,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
135,1644502851.843322,679.0,724.0,0.28417667753727177,500.0,45.0,0.2267988480538859,784.1766775372718,6.291519641876221,5.329758644104004,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
136,1644502851.8733013,679.0,727.0,0.28417667753727177,500.0,48.0,0.2413554905754038,784.1766775372718,6.25144624710083,5.289685249328613,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
137,1644502851.8776188,679.0,727.0,0.28417667753727177,500.0,48.0,0.2413554905754038,784.1766775372718,6.25144624710083,5.289685249328613,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
138,1644502851.8912668,679.0,727.0,0.2747271745722792,500.0,48.0,0.2413554905754038,774.7271745722792,6.25144624710083,5.289685249328613,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
139,1644502851.9003963,679.0,727.0,0.2747271745722792,500.0,48.0,0.2413554905754038,774.7271745722792,6.25144624710083,5.329759120941162,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
140,1644502851.9147542,675.0,727.0,0.27329993707019823,500.0,52.0,0.26060239174734096,773.2999370701982,6.25144624710083,5.329759120941162,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
141,1644502851.917625,675.0,727.0,0.27329993707019823,500.0,52.0,0.26060239174734096,773.2999370701982,6.25144624710083,5.329759120941162,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
142,1644502851.9258249,675.0,728.0,0.27329993707019823,500.0,53.0,0.2653839938134022,773.2999370701982,6.131226062774658,5.329758644104004,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
143,1644502851.9652731,675.0,728.0,0.269931327785398,500.0,53.0,0.2653839938134022,769.931327785398,6.131226062774658,5.329759120941162,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
144,1644502852.001512,675.0,728.0,0.269931327785398,500.0,53.0,0.2653839938134022,769.931327785398,5.970933437347412,5.289685249328613,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
145,1644502852.010218,673.0,727.0,0.2577521131913901,500.0,54.0,0.270153199711405,757.7521131913901,5.970933437347412,5.289685249328613,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
146,1644502852.013819,673.0,727.0,0.25925001709946277,500.0,54.0,0.270153199711405,759.2500170994628,5.970933437347412,5.289685249328613,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
147,1644502852.0434835,668.0,727.0,0.25925001709946277,500.0,59.0,0.2938075188738025,759.2500170994628,6.011006832122803,5.329759120941162,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
148,1644502852.0513363,668.0,726.0,0.25925001709946277,500.0,58.0,0.28910274986199147,759.2500170994628,6.011006832122803,5.329759120941162,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
149,1644502852.0547884,668.0,726.0,0.25925001709946277,500.0,58.0,0.28910274986199147,759.2500170994628,6.011006832122803,5.329759120941162,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
150,1644502852.0797148,668.0,726.0,0.26124643251846125,500.0,58.0,0.28910274986199147,761.2464325184612,5.9308600425720215,5.329758644104004,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
151,1644502852.0985255,668.0,726.0,0.26124643251846125,500.0,58.0,0.28910274986199147,761.2464325184612,5.85071325302124,5.249611854553223,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
152,1644502852.1003115,667.0,723.0,0.26124643251846125,500.0,56.0,0.2796537543183254,761.2464325184612,5.85071325302124,5.249611854553223,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
153,1644502852.1183877,667.0,723.0,0.2539235205364656,500.0,56.0,0.2796537543183254,753.9235205364656,5.81063985824585,5.249611854553223,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
154,1644502852.1437201,667.0,723.0,0.2539235205364656,500.0,56.0,0.2796537543183254,753.9235205364656,5.890786647796631,5.249611854553223,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
155,1644502852.1667526,664.0,723.0,0.2539235205364656,500.0,59.0,0.2938075188738025,753.9235205364656,5.890786647796631,5.249611854553223,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
156,1644502852.1761115,664.0,723.0,0.2539235205364656,500.0,59.0,0.2938075188738025,753.9235205364656,5.85071325302124,5.249611854553223,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
157,1644502852.1791406,664.0,723.0,0.2539235205364656,500.0,59.0,0.2938075188738025,753.9235205364656,5.85071325302124,5.249611854553223,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
158,1644502852.1962504,664.0,723.0,0.2539235205364656,500.0,59.0,0.2938075188738025,753.9235205364656,5.85071325302124,4.9690985679626465,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
159,1644502852.1998072,664.0,723.0,0.2539235205364656,500.0,59.0,0.2938075188738025,753.9235205364656,5.85071325302124,4.9690985679626465,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
160,1644502852.203048,664.0,723.0,0.2539235205364656,500.0,59.0,0.2938075188738025,753.9235205364656,5.85071325302124,4.9690985679626465,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
161,1644502852.206518,664.0,723.0,0.25637451691817015,500.0,59.0,0.2938075188738025,756.3745169181701,5.81063985824585,4.608438014984131,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
162,1644502852.2207744,664.0,723.0,0.2518560040789356,500.0,59.0,0.2938075188738025,751.8560040789356,5.770566463470459,4.327924728393555,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
163,1644502852.223409,665.0,723.0,0.2518560040789356,500.0,58.0,0.28910274986199147,751.8560040789356,5.770566463470459,4.327924728393555,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
164,1644502852.2412279,665.0,726.0,0.2518560040789356,500.0,61.0,0.30317683916959465,751.8560040789356,5.770566463470459,4.327924728393555,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
165,1644502852.2495565,665.0,726.0,0.2518560040789356,500.0,61.0,0.30317683916959465,751.8560040789356,5.770566463470459,4.327924728393555,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
166,1644502852.253337,665.0,726.0,0.25349901673687747,500.0,61.0,0.30317683916959465,753.4990167368775,5.770566463470459,4.127557754516602,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
167,1644502852.2565622,665.0,726.0,0.25349901673687747,500.0,61.0,0.30317683916959465,753.4990167368775,5.770566463470459,4.127557754516602,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
168,1644502852.2589517,662.0,720.0,0.25349901673687747,500.0,58.0,0.28910274986199147,753.4990167368775,5.770566463470459,4.127557754516602,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
169,1644502852.2603803,662.0,720.0,0.25349901673687747,500.0,58.0,0.28910274986199147,753.4990167368775,5.770566463470459,4.127557754516602,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
170,1644502852.261611,662.0,720.0,0.25349901673687747,500.0,58.0,0.28910274986199147,753.4990167368775,5.770566463470459,4.127557754516602,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
171,1644502852.2741048,662.0,720.0,0.25349901673687747,500.0,58.0,0.28910274986199147,753.4990167368775,5.690419673919678,3.967264175415039,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
172,1644502852.3134823,662.0,720.0,0.25349901673687747,500.0,58.0,0.28910274986199147,753.4990167368775,5.570199489593506,3.6066036224365234,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
173,1644502852.327125,662.0,720.0,0.25637451691817015,500.0,58.0,0.28910274986199147,756.3745169181701,5.570199489593506,3.6066036224365234,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
174,1644502852.3450146,662.0,720.0,0.25637451691817015,500.0,58.0,0.28910274986199147,756.3745169181701,5.530126094818115,3.4863834381103516,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
175,1644502852.3590508,665.0,723.0,0.25637451691817015,500.0,58.0,0.28910274986199147,756.3745169181701,5.490052700042725,3.366163492202759,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
176,1644502852.3891623,665.0,723.0,0.2524186442508029,500.0,58.0,0.28910274986199147,752.4186442508029,5.129391670227051,3.0055034160614014,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
177,1644502852.4249358,665.0,723.0,0.2524186442508029,500.0,58.0,0.28910274986199147,752.4186442508029,5.009171962738037,2.724989652633667,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
178,1644502852.447705,664.0,724.0,0.2524186442508029,500.0,60.0,0.2984989315861793,752.4186442508029,5.009171962738037,2.724989652633667,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
179,1644502852.4666848,664.0,724.0,0.2531846048837505,500.0,60.0,0.2984989315861793,753.1846048837505,4.768731594085693,2.4444758892059326,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
180,1644502852.4917102,664.0,724.0,0.2531846048837505,500.0,60.0,0.2984989315861793,753.1846048837505,4.688584804534912,2.404402494430542,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
181,1644502852.516389,668.0,730.0,0.24977244385354347,500.0,62.0,0.3078410960142372,749.7724438535435,4.608438014984131,2.7650630474090576,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
182,1644502852.5345285,668.0,730.0,0.24977244385354347,500.0,62.0,0.3078410960142372,749.7724438535435,4.488218307495117,3.2058699131011963,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
183,1644502852.547901,671.0,737.0,0.24977244385354347,500.0,66.0,0.3263588167067627,749.7724438535435,4.448144912719727,3.526456832885742,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
184,1644502852.5890577,671.0,737.0,0.24213233623391944,500.0,66.0,0.3263588167067627,742.1323362339194,4.207704544067383,3.566530227661133,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
185,1644502852.6020875,671.0,737.0,0.24213233623391944,500.0,66.0,0.3263588167067627,742.1323362339194,4.207704544067383,3.566530227661133,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
186,1644502852.622552,674.0,748.0,0.2344596372519949,500.0,74.0,0.3626988206610193,734.4596372519949,4.207704067230225,3.566530227661133,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
187,1644502852.6412945,674.0,748.0,0.2344596372519949,500.0,74.0,0.3626988206610193,734.4596372519949,4.207704067230225,3.566530227661133,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
188,1644502852.6595454,674.0,751.0,0.2344596372519949,500.0,77.0,0.3760777081031161,734.4596372519949,4.207704067230225,3.526456832885742,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
189,1644502852.6611505,674.0,751.0,0.2344596372519949,500.0,77.0,0.3760777081031161,734.4596372519949,4.207704067230225,3.526456832885742,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
190,1644502852.6686945,674.0,751.0,0.2344596372519949,500.0,77.0,0.3760777081031161,734.4596372519949,4.287850856781006,3.6867504119873047,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
191,1644502852.6915205,674.0,751.0,0.2344596372519949,500.0,77.0,0.3760777081031161,734.4596372519949,4.287850856781006,3.6867504119873047,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
192,1644502852.7215273,674.0,751.0,0.2378455996114494,500.0,77.0,0.3760777081031161,737.8455996114494,4.488218307495117,3.8069705963134766,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
193,1644502852.7350092,674.0,751.0,0.2378455996114494,500.0,77.0,0.3760777081031161,737.8455996114494,4.448144912719727,3.847043991088867,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
194,1644502852.7427065,674.0,749.0,0.2378455996114494,500.0,75.0,0.3671738338182192,737.8455996114494,4.448144912719727,3.847043991088867,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
195,1644502852.7514048,674.0,749.0,0.22042444309704923,500.0,75.0,0.3671738338182192,720.4244430970492,4.448144912719727,3.847043991088867,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
196,1644502852.7865086,674.0,749.0,0.22042444309704923,500.0,75.0,0.3671738338182192,720.4244430970492,4.408071517944336,3.6867504119873047,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
197,1644502852.7998993,670.0,753.0,0.22042444309704923,500.0,83.0,0.4024134766130647,720.4244430970492,4.488218307495117,3.8069705963134766,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
198,1644502852.8022556,670.0,753.0,0.22042444309704923,500.0,83.0,0.4024134766130647,720.4244430970492,4.488218307495117,3.8069705963134766,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
199,1644502852.847993,670.0,753.0,0.20616146793067855,500.0,83.0,0.4024134766130647,706.1614679306786,4.528291702270508,3.8069705963134766,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
200,1644502852.8669748,670.0,753.0,0.20616146793067855,500.0,83.0,0.4024134766130647,706.1614679306786,4.488218307495117,3.847043991088867,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
201,1644502852.8817432,664.0,752.0,0.21650558302405626,500.0,88.0,0.4239195693783245,716.5055830240562,4.408071517944336,3.847043991088867,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
202,1644502852.8961174,664.0,752.0,0.21650558302405626,500.0,88.0,0.4239195693783245,716.5055830240562,4.408071517944336,3.847043991088867,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
203,1644502852.9041536,662.0,743.0,0.21650558302405626,500.0,81.0,0.39369822396002424,716.5055830240562,4.408071517944336,3.766897201538086,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
204,1644502852.9123325,662.0,743.0,0.21650558302405626,500.0,81.0,0.39369822396002424,716.5055830240562,4.408071517944336,3.766897201538086,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
205,1644502852.949031,662.0,743.0,0.19808108062169344,500.0,81.0,0.39369822396002424,698.0810806216934,4.528291702270508,3.9271907806396484,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
206,1644502852.9803147,662.0,743.0,0.19808108062169344,500.0,81.0,0.39369822396002424,698.0810806216934,4.608438014984131,3.9271907806396484,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
207,1644502853.0034804,659.0,749.0,0.19808108062169344,500.0,90.0,0.4324077755705379,698.0810806216934,4.608438014984131,3.9271907806396484,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
208,1644502853.0160356,659.0,749.0,0.19004745738527823,500.0,90.0,0.4324077755705379,690.0474573852782,4.608438014984131,3.9271907806396484,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
209,1644502853.0348256,659.0,749.0,0.20235817225656036,500.0,90.0,0.4324077755705379,702.3581722565604,4.448144912719727,3.8069705963134766,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
210,1644502853.0684743,656.0,749.0,0.20235817225656036,500.0,93.0,0.44501622475554137,702.3581722565604,4.56836462020874,3.9271907806396484,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
211,1644502853.0917337,656.0,746.0,0.19268639221238096,500.0,90.0,0.4324077755705379,692.686392212381,4.608438014984131,4.00733757019043,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
212,1644502853.1159103,656.0,746.0,0.19268639221238096,500.0,90.0,0.4324077755705379,692.686392212381,4.52829122543335,3.9271907806396484,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
213,1644502853.119013,655.0,746.0,0.19268639221238096,500.0,91.0,0.43662715981354133,692.686392212381,4.52829122543335,3.9271907806396484,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
214,1644502853.1396155,655.0,746.0,0.20235817225656036,500.0,91.0,0.43662715981354133,702.3581722565604,4.52829122543335,3.9271907806396484,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
215,1644502853.1432815,655.0,746.0,0.20235817225656036,500.0,91.0,0.43662715981354133,702.3581722565604,4.448144912719727,3.8069705963134766,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
216,1644502853.185089,656.0,742.0,0.20235817225656036,500.0,86.0,0.41536583331529897,702.3581722565604,4.52829122543335,3.766897201538086,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
217,1644502853.1985462,656.0,742.0,0.19172536493019027,500.0,86.0,0.41536583331529897,691.7253649301903,4.52829122543335,3.766897201538086,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
218,1644502853.224148,656.0,742.0,0.19696403973276552,500.0,86.0,0.41536583331529897,696.9640397327655,4.488218307495117,3.847043991088867,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
219,1644502853.24831,652.0,742.0,0.19696403973276552,500.0,90.0,0.4324077755705379,696.9640397327655,4.488218307495117,3.8069705963134766,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
220,1644502853.257132,652.0,739.0,0.1943121800240615,500.0,87.0,0.41965086213510383,694.3121800240615,4.488218307495117,3.8069705963134766,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
221,1644502853.2606952,652.0,739.0,0.18198754511331947,500.0,87.0,0.41965086213510383,681.9875451133195,4.52829122543335,3.8069705963134766,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
222,1644502853.269038,651.0,739.0,0.18198754511331947,500.0,88.0,0.4239195693783245,681.9875451133195,4.52829122543335,3.8069705963134766,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
223,1644502853.2723234,651.0,746.0,0.18198754511331947,500.0,95.0,0.4533386958545628,681.9875451133195,4.52829122543335,3.8069705963134766,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
224,1644502853.27597,651.0,746.0,0.18198754511331947,500.0,95.0,0.4533386958545628,681.9875451133195,4.52829122543335,3.8069705963134766,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
225,1644502853.2795284,651.0,746.0,0.18198754511331947,500.0,95.0,0.4533386958545628,681.9875451133195,4.52829122543335,3.8069705963134766,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
226,1644502853.2883534,651.0,746.0,0.18198754511331947,500.0,95.0,0.4533386958545628,681.9875451133195,4.52829122543335,3.8069705963134766,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
227,1644502853.307626,651.0,746.0,0.1908174055456898,500.0,95.0,0.4533386958545628,690.8174055456898,4.488218307495117,3.847043991088867,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
228,1644502853.3112118,651.0,746.0,0.1934773717463868,500.0,95.0,0.4533386958545628,693.4773717463868,4.488218307495117,3.847043991088867,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
229,1644502853.3257568,651.0,741.0,0.1934773717463868,500.0,90.0,0.4324077755705379,693.4773717463868,4.488218307495117,3.8069705963134766,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
230,1644502853.3453956,652.0,741.0,0.1934773717463868,500.0,89.0,0.4281718934433895,693.4773717463868,4.56836462020874,3.967264175415039,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
231,1644502853.3755085,652.0,741.0,0.18016015084497916,500.0,89.0,0.4281718934433895,680.1601508449792,4.56836462020874,4.00733757019043,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
232,1644502853.4109442,652.0,741.0,0.18016015084497916,500.0,89.0,0.4281718934433895,680.1601508449792,4.488218307495117,3.9271907806396484,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
233,1644502853.424475,647.0,741.0,0.18016015084497916,500.0,94.0,0.44918580736606684,680.1601508449792,4.528291702270508,4.00733757019043,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
234,1644502853.4285324,647.0,741.0,0.18016015084497916,500.0,94.0,0.44918580736606684,680.1601508449792,4.528291702270508,4.00733757019043,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
235,1644502853.4484134,647.0,741.0,0.16414606474399898,500.0,94.0,0.44918580736606684,664.146064743999,4.56836462020874,3.6066036224365234,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
236,1644502853.47851,647.0,741.0,0.16414606474399898,500.0,94.0,0.44918580736606684,664.146064743999,4.56836462020874,3.2860167026519775,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
237,1644502853.503561,643.0,741.0,0.1694855946247576,500.0,98.0,0.4656967864604172,669.4855946247576,4.56836462020874,3.2860167026519775,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
238,1644502853.5237162,643.0,741.0,0.1765569470466196,500.0,98.0,0.4656967864604172,676.5569470466196,4.528291702270508,2.8852832317352295,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
239,1644502853.5317342,643.0,741.0,0.1765569470466196,500.0,98.0,0.4656967864604172,676.5569470466196,4.488218307495117,2.724989652633667,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
240,1644502853.540131,643.0,737.0,0.1765569470466196,500.0,94.0,0.44918580736606684,676.5569470466196,4.408071517944336,2.604769468307495,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
241,1644502853.553519,643.0,737.0,0.1765569470466196,500.0,94.0,0.44918580736606684,676.5569470466196,4.408071517944336,2.604769468307495,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
242,1644502853.5566251,643.0,737.0,0.1765569470466196,500.0,94.0,0.44918580736606684,676.5569470466196,4.408071517944336,2.604769468307495,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
243,1644502853.5601096,643.0,737.0,0.18446168985418673,500.0,94.0,0.44918580736606684,684.4616898541867,4.408071517944336,2.604769468307495,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
244,1644502853.5741742,643.0,737.0,0.18446168985418673,500.0,94.0,0.44918580736606684,684.4616898541867,4.287850856781006,2.4444758892059326,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
245,1644502853.6091156,644.0,734.0,0.18446168985418673,500.0,90.0,0.4324077755705379,684.4616898541867,4.087484359741211,2.0437421798706055,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
246,1644502853.6238844,644.0,734.0,0.1703791035184728,500.0,90.0,0.4324077755705379,670.3791035184728,4.087484359741211,1.8433752059936523,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
247,1644502853.6381376,644.0,734.0,0.17305045078772616,500.0,90.0,0.4324077755705379,673.0504507877262,4.087484359741211,1.8433752059936523,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
248,1644502853.6416724,644.0,742.0,0.17305045078772616,500.0,98.0,0.4656967864604172,673.0504507877262,4.04741096496582,1.6830816268920898,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
249,1644502853.6609488,645.0,742.0,0.17305045078772616,500.0,97.0,0.46159422379642007,673.0504507877262,4.04741096496582,1.6830816268920898,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
250,1644502853.6696966,645.0,742.0,0.17305045078772616,500.0,97.0,0.46159422379642007,673.0504507877262,3.967264175415039,1.522788166999817,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
251,1644502853.7060835,645.0,742.0,0.17305045078772616,500.0,97.0,0.46159422379642007,673.0504507877262,3.766897201538086,1.2422746419906616,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
252,1644502853.7200124,645.0,742.0,0.1541149680261293,500.0,97.0,0.46159422379642007,654.1149680261293,3.766897201538086,1.2422746419906616,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
253,1644502853.732277,645.0,742.0,0.1541149680261293,500.0,97.0,0.46159422379642007,654.1149680261293,3.7268238067626953,1.1220544576644897,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
254,1644502853.7414582,648.0,757.0,0.1541149680261293,500.0,109.0,0.5097071941268889,654.1149680261293,3.6867504119873047,1.3224211931228638,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
255,1644502853.7443955,648.0,757.0,0.1541149680261293,500.0,109.0,0.5097071941268889,654.1149680261293,3.6867504119873047,1.3224211931228638,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
256,1644502853.7744267,648.0,757.0,0.17559155159466877,500.0,109.0,0.5097071941268889,675.5915515946688,3.6066036224365234,1.8433752059936523,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
257,1644502853.7825081,648.0,757.0,0.17559155159466877,500.0,109.0,0.5097071941268889,675.5915515946688,3.526456832885742,2.0437421798706055,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
258,1644502853.7906308,660.0,763.0,0.17559155159466877,500.0,103.0,0.4859562806527454,675.5915515946688,3.526456832885742,2.0437421798706055,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
259,1644502853.8197205,660.0,763.0,0.1626418023375977,500.0,103.0,0.4859562806527454,662.6418023375977,3.44631028175354,2.1238889694213867,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
260,1644502853.8491187,660.0,763.0,0.1626418023375977,500.0,103.0,0.4859562806527454,662.6418023375977,3.366163492202759,2.604769229888916,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
261,1644502853.8772318,662.0,773.0,0.1626418023375977,500.0,111.0,0.5174877409741087,662.6418023375977,3.44631028175354,2.7650630474090576,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
262,1644502853.9301512,662.0,773.0,0.14037315688134686,500.0,111.0,0.5174877409741087,640.3731568813469,3.366163492202759,2.92535662651062,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
263,1644502853.945043,662.0,773.0,0.14037315688134686,500.0,111.0,0.5174877409741087,640.3731568813469,3.366163492202759,2.92535662651062,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
264,1644502853.9542596,662.0,785.0,0.11620262828921296,500.0,123.0,0.5627372227610834,616.202628289213,3.366163492202759,2.92535662651062,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
